pvm;1_Lompolojanganoja
2015-10-31;0.3802761788017118
2015-11-01;0.4714842480393304
2015-11-02;0.47428860543228296
2015-11-03;0.4655299726268053
2015-11-04;0.4459393432561313
2015-11-05;0.372394738356115
2015-11-06;0.2934939437434923
2015-11-07;0.31915846566667494
2015-11-08;0.40604038167488093
2015-11-09;0.48829710160371476
2015-11-10;0.48509402041081623
2015-11-11;0.48827716541371746
2015-11-12;0.4640347583770083
2015-11-13;0.4289736455684344
2015-11-14;0.4041730252118011
2015-11-15;0.41513128431364693
2015-11-16;0.40929662604110545
2015-11-17;0.3919322045534627
2015-11-18;0.3916132255135061
2015-11-19;0.385180481541046
2015-11-20;0.37603641572895397
2015-11-21;0.34066961467375473
2015-11-22;0.3197299697799307
2015-11-23;0.2976074442796004
2015-11-24;0.2815787475217763
2015-11-25;0.29637804589643396
2015-11-26;0.3272724949955735
2015-11-27;0.32280678843617977
2015-11-28;0.32476718045258035
2015-11-29;0.324009605232683
2015-11-30;0.32098594974976014
2015-12-01;0.32778419053883745
2015-12-02;0.3229995049394869
2015-12-03;0.30518319647857195
2015-12-04;0.2624466505210402
2015-12-05;0.2718299506130998
2015-12-06;0.28714094453102124
2015-12-07;0.2857188296445476
2015-12-08;0.28111356975517277
2015-12-09;0.282010698305051
2015-12-10;0.2808676900785395
2015-12-11;0.28042244850193326
2015-12-12;0.27791048856227435
2015-12-13;0.26818162784359484
2015-12-14;0.25337568407227157
2015-12-15;0.24269653163038782
2015-12-16;0.23496793530810353
2015-12-17;0.22577070632268545
2015-12-18;0.22398309461959476
2015-12-19;0.23619068829460432
2015-12-20;0.24690971311648255
2015-12-21;0.25038525557267743
2015-12-22;0.24819892006964084
2015-12-23;0.24016463550073155
2015-12-24;0.23373853692493715
2015-12-25;0.2391080174308749
2015-12-26;0.2422379992604501
2015-12-27;0.24523507315670987
2015-12-28;0.2283956380056624
2015-12-29;0.2100410524148207
2015-12-30;0.21380899232430928
2015-12-31;0.2161548173473241
2016-01-01;0.20774839056513195
2016-01-02;0.20831324928172187
2016-01-03;0.20396051446564614
2016-01-04;0.19906950251964342
2016-01-05;0.19295573758714007
2016-01-06;0.18012347662554862
2016-01-07;0.16801224120219269
2016-01-08;0.15812056826520224
2016-01-09;0.15681807051871235
2016-01-10;0.15486432389897758
2016-01-11;0.15264077417461275
2016-01-12;0.15105252437149497
2016-01-13;0.14834120253186298
2016-01-14;0.14722477589201458
2016-01-15;0.14416789342576292
2016-01-16;0.1435565169325126
2016-01-17;0.1401354667289769
2016-01-18;0.13982446216501906
2016-01-19;0.13713307651538445
2016-01-20;0.13623594796550623
2016-01-21;0.13564052042425376
2016-01-22;0.1326633827179913
2016-01-23;0.1326633827179913
2016-01-24;0.1326633827179913
2016-01-25;0.12946163060442592
2016-01-26;0.12917056223046544
2016-01-27;0.12917056223046544
2016-01-28;0.12917056223046544
2016-01-29;0.12917056223046544
2016-01-30;0.12874392776452337
2016-01-31;0.12575748650292876
2016-02-01;0.12575748650292876
2016-02-02;0.12575748650292876
2016-02-03;0.12575748650292876
2016-02-04;0.12575748650292876
2016-02-05;0.1243287262197893
2016-02-06;0.12232846182339412
2016-02-07;0.12232846182339412
2016-02-08;0.12232846182339412
2016-02-09;0.12232846182339412
2016-02-10;0.12232846182339412
2016-02-11;0.12232846182339412
2016-02-12;0.12232846182339412
2016-02-13;0.12232846182339412
2016-02-14;0.12232846182339412
2016-02-15;0.12232846182339412
2016-02-16;0.12232846182339412
2016-02-17;0.12232846182339412
2016-02-18;0.12232846182339412
2016-02-19;0.12232846182339412
2016-02-20;0.12232846182339412
2016-02-21;0.12232846182339412
2016-02-22;0.12052290754930599
2016-02-23;0.1189951308558467
2016-02-24;0.1189951308558467
2016-02-25;0.1189951308558467
2016-02-26;0.1189951308558467
2016-02-27;0.1189951308558467
2016-02-28;0.1189951308558467
2016-02-29;0.1189951308558467
2016-03-01;0.1189951308558467
2016-03-02;0.1189951308558467
2016-03-03;0.1189951308558467
2016-03-04;0.1189951308558467
2016-03-05;0.1189951308558467
2016-03-06;0.1189951308558467
2016-03-07;0.1189951308558467
2016-03-08;0.1189951308558467
2016-03-09;0.1189951308558467
2016-03-10;0.1189951308558467
2016-03-11;0.1189951308558467
2016-03-12;0.11723277166008582
2016-03-13;0.11574819004495408
2016-03-14;0.11887950095386238
2016-03-15;0.12239425125038528
2016-03-16;0.12790660778463703
2016-03-17;0.12806343914594906
2016-03-18;0.12337112456025259
2016-03-19;0.11737830584706617
2016-03-20;0.11425696303315651
2016-03-21;0.1116041206841833
2016-03-22;0.10791991277268344
2016-03-23;0.10495407224075273
2016-03-24;0.10713774958512297
2016-03-25;0.10715037583878789
2016-03-26;0.1068885472101568
2016-03-27;0.10662472496252592
2016-03-28;0.10947360651313919
2016-03-29;0.11185531667814917
2016-03-30;0.11291791560500496
2016-03-31;0.11198756007179793
2016-04-01;0.11012684900538383
2016-04-02;0.10791526099501737
2016-04-03;0.10623198201957926
2016-04-04;0.10597480516861417
2016-04-05;0.10585385894929725
2016-04-06;0.10674965841984231
2016-04-07;0.10910877423618871
2016-04-08;0.11660677529417089
2016-04-09;0.12679283930345486
2016-04-10;0.1347566826677071
2016-04-11;0.13506303545399884
2016-04-12;0.13327210105257528
2016-04-13;0.1315230326501461
2016-04-14;0.12547439260496712
2016-04-15;0.12292721206297959
2016-04-16;0.11902569968050918
2016-04-17;0.12179616555046642
2016-04-18;0.1264818347394971
2016-04-19;0.12776107359765682
2016-04-20;0.12576014466159505
2016-04-21;0.12433204891812225
2016-04-22;0.12291923758698065
2016-04-23;0.12122466143721067
2016-04-24;0.1197134982354158
2016-04-25;0.11792389291332539
2016-04-26;0.11548436779732323
2016-04-27;0.13395923506781532
2016-04-28;0.19829863650641472
2016-04-29;0.3263421394623665
2016-04-30;0.4938858801996228
2016-05-01;1.110372683485936
2016-05-02;2.0193632664125434
2016-05-03;2.061295719373517
2016-05-04;2.0532414986146104
2016-05-05;2.320040883951726
2016-05-06;2.164737963872809
2016-05-07;2.611707343612133
2016-05-08;4.359180850841583
2016-05-09;5.576551066042995
2016-05-10;5.197564094194442
2016-05-11;4.581402915344752
2016-05-12;5.215174395358719
2016-05-13;5.924769851329059
2016-05-14;5.0382074821494065
2016-05-15;4.552894163648623
2016-05-16;3.927296521533544
2016-05-17;3.607785849843586
2016-05-18;2.892143082907398
2016-05-19;2.4051684152401704
2016-05-20;2.507241708026313
2016-05-21;2.3189776204852044
2016-05-22;2.392209891741929
2016-05-23;2.2700010470585186
2016-05-24;3.0318957747884268
2016-05-25;2.387757475975867
2016-05-26;1.8531353142151081
2016-05-27;1.5452407958969032
2016-05-28;1.3386088319716203
2016-05-29;1.1847612537625045
2016-05-30;1.0658418804286476
2016-05-31;0.9949820157816002
2016-06-01;0.9614892165861467
2016-06-02;0.8703143743318571
2016-06-03;0.7514016463946656
2016-06-04;0.7135826939697993
2016-06-05;0.707861007440576
2016-06-06;0.6541130392078722
2016-06-07;0.639021343379921
2016-06-08;1.202438008893438
2016-06-09;1.8886217324102905
2016-06-10;1.8659609297800335
2016-06-11;1.1391339602553654
2016-06-12;0.8849475377898703
2016-06-13;0.8160812921425523
2016-06-14;1.2323755208727076
2016-06-15;1.8191640464597196
2016-06-16;1.2639478004317553
2016-06-17;1.8380037460071617
2016-06-18;3.393205991506047
2016-06-19;4.15636334460245
2016-06-20;2.714378722098196
2016-06-21;2.7061384302326483
2016-06-22;2.0570160839207645
2016-06-23;1.459116455108595
2016-06-24;1.409947165178603
2016-06-25;1.4698354799304731
2016-06-26;1.1159946890651722
2016-06-27;0.9366287876595211
2016-06-28;0.8641009284493671
2016-06-29;0.8639680205160517
2016-06-30;0.8311663425738378
2016-07-01;0.8165531153058212
2016-07-02;0.7351935239268657
2016-07-03;0.7903636070460431
2016-07-04;0.8545514934406634
2016-07-05;4.934798464633445
2016-07-06;9.69915579558336
2016-07-07;4.262623237288026
2016-07-08;5.1237337372377985
2016-07-09;2.7324542010290758
2016-07-10;2.1794242905041474
2016-07-11;2.127390834611211
2016-07-12;1.8497461619155677
2016-07-13;1.500849546169596
2016-07-14;1.274274746850354
2016-07-15;1.0630375230356948
2016-07-16;1.3954469096539046
2016-07-17;2.149706076614849
2016-07-18;1.3010556954133843
2016-07-19;0.9828674576599113
2016-07-20;0.8363962697497945
2016-07-21;0.747434344585204
2016-07-22;0.6841502321371281
2016-07-23;0.6169320448629197
2016-07-24;0.5671580238363428
2016-07-25;0.5334924443275797
2016-07-26;0.5911877781797475
2016-07-27;1.4793915603358425
2016-07-28;1.0642137582455353
2016-07-29;1.4949550793270638
2016-07-30;0.7184338335358074
2016-07-31;0.7395462587429416
2016-08-01;1.3098608459955228
2016-08-02;1.3379310015117125
2016-08-03;1.5046241314757507
2016-08-04;0.827498083614336
2016-08-05;0.7603928680834449
2016-08-06;0.6998466590616638
2016-08-07;0.6438126743759373
2016-08-08;0.7668787752292313
2016-08-09;0.9897919609856377
2016-08-10;1.0372135115925336
2016-08-11;1.0129843953491562
2016-08-12;1.0529431655003985
2016-08-13;0.8431014749855511
2016-08-14;0.7546047275875639
2016-08-15;0.6758700678915855
2016-08-16;0.600836894138438
2016-08-17;0.5306880869346269
2016-08-18;0.4653372561234982
2016-08-19;0.40484421027504336
2016-08-20;0.35116934140566286
2016-08-21;0.36807523052336794
2016-08-22;1.2189451742111976
2016-08-23;3.3965951438055866
2016-08-24;1.272912440533872
2016-08-25;0.9351468642030558
2016-08-26;0.8350738358133073
2016-08-27;0.9380774841326577
2016-08-28;0.7673771799791637
2016-08-29;0.5982784164221187
2016-08-30;0.5336718700375552
2016-08-31;0.9078940924767555
2016-09-01;1.7532417115353345
2016-09-02;2.1440441986556174
2016-09-03;2.4750115341973564
2016-09-04;1.7275107356454946
2016-09-05;1.7757895424222738
2016-09-06;1.2909347562914253
2016-09-07;1.5878909516977808
2016-09-08;1.3502316307400422
2016-09-09;1.1086182987661741
2016-09-10;1.0393001661455843
2016-09-11;1.1399247624585909
2016-09-12;3.6808187592003367
2016-09-13;1.9639738852033952
2016-09-14;1.4020790155263374
2016-09-15;1.5383761011411687
2016-09-16;1.1928487015047404
2016-09-17;1.0063190624933944
2016-09-18;0.9429684960786606
2016-09-19;0.9137021691626334
2016-09-20;0.8703143743318569
2016-09-21;0.8335188129935184
2016-09-22;0.8102532792666769
2016-09-23;0.782747982467077
2016-09-24;0.7443973983089497
2016-09-25;0.7033620738978532
2016-09-26;0.6667459382694905
2016-09-27;0.6467698758922027
2016-09-28;0.7186797132124408
2016-09-29;1.2036674072766052
2016-09-30;2.6433793041211664
2016-10-01;1.807953262284574
2016-10-02;1.059282873919538
2016-10-03;0.7511624121146979
2016-10-04;0.6110575142103839
2016-10-05;0.5870344052636448
2016-10-06;0.6123865935435368
2016-10-07;0.5907956997764674
2016-10-08;0.5677361733462644
2016-10-09;0.5499464464720129
2016-10-10;0.5227335471257066
2016-10-11;0.4922245310331817
2016-10-12;0.46644039197001497
2016-10-13;0.45774821313119507
2016-10-14;0.4342833175043803
2016-10-15;0.42182319875607177
2016-10-16;0.404458777268429
2016-10-17;0.3708330701396602
2016-10-18;0.38529345328436404
2016-10-19;0.4370345117240068
2016-10-20;0.4121940189873789
2016-10-21;0.38239606033809065
2016-10-22;0.3796049937384696
2016-10-23;0.35880490217462646
2016-10-24;0.33665579508763305
2016-10-25;0.3486241544826751
2016-10-26;0.3357055033644287
2016-10-27;0.3051632602885747
2016-10-28;0.31481237624726494
2016-10-29;0.2985178636228101
2016-10-30;0.28130628625848003
2016-10-31;0.2751792305326449
2016-11-01;0.2679423935636275
2016-11-02;0.25358833676557596
2016-11-03;0.23533343212472063
2016-11-04;0.20655886456196007
2016-11-05;0.17515604261788958
2016-11-06;0.1655959749745207
2016-11-07;0.11511754190137304
2016-11-08;0.07772788210111528
2016-11-09;0.07385959670197371
2016-11-10;0.06562528569342486
2016-11-11;0.07462115915987033
2016-11-12;0.07901110819727444
2016-11-13;0.07296645539009497
2016-11-14;0.07296645539009497
2016-11-15;0.07296645539009497
2016-11-16;0.07296645539009497
2016-11-17;0.07296645539009497
2016-11-18;0.07296645539009497
2016-11-19;0.07296645539009497
2016-11-20;0.07296645539009497
2016-11-21;0.0744364171325621
2016-11-22;0.07548638980575292
2016-11-23;0.07548638980575292
2016-11-24;0.07548638980575292
2016-11-25;0.07548638980575292
2016-11-26;0.07548638980575292
2016-11-27;0.07548638980575292
2016-11-28;0.07548638980575292
2016-11-29;0.07548638980575292
2016-11-30;0.07548638980575292
2016-12-01;0.07548638980575292
2016-12-02;0.07548638980575292
2016-12-03;0.07548638980575292
2016-12-04;0.07548638980575292
2016-12-05;0.07548638980575292
2016-12-06;0.07548638980575292
2016-12-07;0.07548638980575292
2016-12-08;0.07748133788481544
2016-12-09;0.07800632422141084
2016-12-10;0.07800632422141084
2016-12-11;0.07800632422141084
2016-12-12;0.07800632422141084
2016-12-13;0.07800632422141084
2016-12-14;0.07800632422141084
2016-12-15;0.07898120391227847
2016-12-16;0.09692643306850914
2016-12-17;0.10328408405864611
2016-12-18;0.10533285985070133
2016-12-19;0.10661874410552677
2016-12-20;0.12171176901281121
2016-12-21;0.12689252025344136
2016-12-22;0.12804815473361778
2016-12-23;0.1167416768464859
2016-12-24;0.10457063285313814
2016-12-25;0.09940583056450589
2016-12-26;0.09855056801362197
2016-12-27;0.09781425806305524
2016-12-28;0.09324687693467527
2016-12-29;0.08313324774904815
2016-12-30;0.08890211659459842
2016-12-31;0.08923903820555266
2017-01-01;0.08604127332998678
2017-01-02;0.08235108456148767
2017-01-03;0.08169319029157697
2017-01-04;0.07611637340966738
2017-01-05;0.06956268321789039
2017-01-06;0.06230923275720832
2017-01-07;0.054244379363636464
2017-01-08;0.058195067681433475
2017-01-09;0.062384325739531475
2017-01-10;0.06399982166897883
2017-01-11;0.06428490918594011
2017-01-12;0.065248491702476
2017-01-13;0.06836252458005329
2017-01-14;0.0704412046571044
2017-01-15;0.07144465955363488
2017-01-16;0.07134630768298156
2017-01-17;0.07043455926043862
2017-01-18;0.06865758019201322
2017-01-19;0.0671823021322135
2017-01-20;0.06611039965002569
2017-01-21;0.06342964663505622
2017-01-22;0.061814150705608896
2017-01-23;0.06135495379600455
2017-01-24;0.061731083247286815
2017-01-25;0.05748401023819668
2017-01-26;0.05110509397872925
2017-01-27;0.054836484206556076
2017-01-28;0.0570261424079255
2017-01-29;0.05944041501659778
2017-01-30;0.059002483376323876
2017-01-31;0.05658422352965215
2017-02-01;0.05483581966688952
2017-02-02;0.053803125025029694
2017-02-03;0.05270530549584536
2017-02-04;0.053550599951730636
2017-02-05;0.05431016879062754
2017-02-06;0.05380378956469627
2017-02-07;0.05185535926229407
2017-02-08;0.050043824131206664
2017-02-09;0.04553691611248515
2017-02-10;0.04460788965861126
2017-02-11;0.04545717135249597
2017-02-12;0.04623999907972304
2017-02-13;0.04839842391676335
2017-02-14;0.0510246846790735
2017-02-15;0.055969524338068934
2017-02-16;0.058445599135732815
2017-02-17;0.059795279198549614
2017-02-18;0.06089974412439966
2017-02-19;0.06106986627904325
2017-02-20;0.061537037664646514
2017-02-21;0.06069772406576043
2017-02-22;0.05888751801400616
2017-02-23;0.05978996288121698
2017-02-24;0.060623960162770434
2017-02-25;0.06126391186168359
2017-02-26;0.06117154084802945
2017-02-27;0.059431111461265694
2017-02-28;0.05614629188937829
2017-03-01;0.05450155621460155
2017-03-02;0.0539805571160056
2017-03-03;0.05237170658322398
2017-03-04;0.0506884276077858
2017-03-05;0.04904701463134198
2017-03-06;0.04815520239879638
2017-03-07;0.04767141752152873
2017-03-08;0.04654967456434767
2017-03-09;0.04646594256635903
2017-03-10;0.04654701640568137
2017-03-11;0.0459981066410892
2017-03-12;0.04497604463389462
2017-03-13;0.046311769363713305
2017-03-14;0.04847949775608569
2017-03-15;0.04888486695269732
2017-03-16;0.04839842391676336
2017-03-17;0.046877957159636434
2017-03-18;0.04592766543643209
2017-03-19;0.04547179122516064
2017-03-20;0.043573201397751705
2017-03-21;0.043490798479096225
2017-03-22;0.043264190452793644
2017-03-23;0.04348747578076335
2017-03-24;0.04199890692763207
2017-03-25;0.041339019038721635
2017-03-26;0.041636732809347904
2017-03-27;0.0404824274085046
2017-03-28;0.03905698982369811
2017-03-29;0.03934473549932571
2017-03-30;0.03948362428964019
2017-03-31;0.0387014611020797
2017-04-01;0.0386336780560889
2017-04-02;0.037935911406183624
2017-04-03;0.03752256773357306
2017-04-04;0.04198362251530082
2017-04-05;0.048722719274052674
2017-04-06;0.05068776306811923
2017-04-07;0.05185868196062695
2017-04-08;0.05076950144710814
2017-04-09;0.04896594079201966
2017-04-10;0.04726604832491709
2017-04-11;0.04545850043182913
2017-04-12;0.043264190452793644
2017-04-13;0.04127455869106374
2017-04-14;0.04040799896584804
2017-04-15;0.040550210454495396
2017-04-16;0.03984247570959148
2017-04-17;0.0379392341045165
2017-04-18;0.03752256773357306
2017-04-19;0.03725143554960985
2017-04-20;0.03752589043190595
2017-04-21;0.0371092240609625
2017-04-22;0.036228044463082115
2017-04-23;0.0367703088310085
2017-04-24;0.03589577462979389
2017-04-25;0.034814568592274005
2017-04-26;0.03422113467002122
2017-04-27;0.03344761049812624
2017-04-28;0.03287079006753786
2017-04-29;0.03254516563091541
2017-04-30;0.035834636980468876
2017-05-01;0.03842700621978363
2017-05-02;0.039700264220944095
2017-05-03;0.041568949763357115
2017-05-04;0.0452976818325176
2017-05-05;0.07743149740982216
2017-05-06;0.14937921349105546
2017-05-07;0.1953680165768126
2017-05-08;0.18349269273509125
2017-05-09;0.14650640851244537
2017-05-10;0.12116352378788568
2017-05-11;0.11161874055684796
2017-05-12;0.1025437868700799
2017-05-13;0.09672109031153697
2017-05-14;0.09810732005601548
2017-05-15;0.10959721089112238
2017-05-16;0.15793914893622676
2017-05-17;0.3215973262430105
2017-05-18;0.8224143551650257
2017-05-19;2.48969121543203
2017-05-20;1.9132761540402776
2017-05-21;1.1707328214010755
2017-05-22;2.341053628208874
2017-05-23;2.8512738934129467
2017-05-24;3.066186021583772
2017-05-25;3.86336780560889
2017-05-26;3.906562883936359
2017-05-27;2.9780680617957347
2017-05-28;2.5420635865549213
2017-05-29;2.497539428894298
2017-05-30;2.4531481791669907
2017-05-31;2.5599397035858282
2017-06-01;2.494748362294676
2017-06-02;2.3505432546475857
2017-06-03;2.1853386935366776
2017-06-04;2.1838102523035525
2017-06-05;2.6177546545779795
2017-06-06;3.1226718932427713
2017-06-07;3.31831237108288
2017-06-08;3.0633285010174935
2017-06-09;2.47434699453078
2017-06-10;1.997938507562118
2017-06-11;1.6063651544286062
2017-06-12;1.3377117034217416
2017-06-13;1.127305154190304
2017-06-14;0.987698661035922
2017-06-15;0.8895395068859137
2017-06-16;0.8717364892183302
2017-06-17;0.912466125382801
2017-06-18;1.2496003890303693
2017-06-19;2.163541792472971
2017-06-20;1.3425495521944188
2017-06-21;1.1363894114324042
2017-06-22;1.2214970065308512
2017-06-23;1.076215344623906
2017-06-24;0.9344823245364794
2017-06-25;1.0223942770278789
2017-06-26;1.0769131112738113
2017-06-27;1.1530494208734763
2017-06-28;0.9667590161420978
2017-06-29;0.8579340003435377
2017-06-30;0.7647655390895179
2017-07-01;0.669563586455775
2017-07-02;0.6052427921278398
2017-07-03;0.5716237303957367
2017-07-04;0.6524051722647709
2017-07-05;6.0130871730170705
2017-07-06;8.984244022280409
2017-07-07;3.3534000654781173
2017-07-08;2.1865348649365166
2017-07-09;1.7090631145013317
2017-07-10;1.5139077506178238
2017-07-11;1.7243940446092507
2017-07-12;1.4363825531150145
2017-07-13;2.2825608467568137
2017-07-14;3.0683125485168166
2017-07-15;4.049771182083586
2017-07-16;2.1133025936797902
2017-07-17;1.6926489847368935
2017-07-18;2.166997398739168
2017-07-19;2.1255965775114554
2017-07-20;2.026513713224906
2017-07-21;1.5042852162457963
2017-07-22;1.284960544688903
2017-07-23;1.1770060758535579
2017-07-24;1.0562392822466178
2017-07-25;0.9436263903485711
2017-07-26;0.8658420223757972
2017-07-27;0.8172708181457243
2017-07-28;0.7823359678737996
2017-07-29;0.7469425852319375
2017-07-30;0.7974010821150879
2017-07-31;0.7166595126260481
2017-08-01;0.9035081306773508
2017-08-02;2.689458484601578
2017-08-03;1.4171972929409526
2017-08-04;1.0041792447670181
2017-08-05;0.8377319944796132
2017-08-06;0.7606985563300702
2017-08-07;0.7094359664503621
2017-08-08;0.6746473149050847
2017-08-09;0.8187460962055235
2017-08-10;0.8664334626790503
2017-08-11;0.8528569172908931
2017-08-12;0.7439787383190065
2017-08-13;0.9652505110989692
2017-08-14;0.8328343371369449
2017-08-15;0.6427294747194179
2017-08-16;0.5712715243724512
2017-08-17;1.2848542183422509
2017-08-18;0.9350804102363983
2017-08-19;0.8968494432182545
2017-08-20;1.517542782593997
2017-08-21;1.941452635903119
2017-08-22;1.6742678175593888
2017-08-23;1.0012685610274135
2017-08-24;0.8411145013824877
2017-08-25;1.2768066429800093
2017-08-26;2.1782945730709677
2017-08-27;1.5088971215318372
2017-08-28;1.027644140393833
2017-08-29;0.9692975576684199
2017-08-30;1.1298835680966208
2017-08-31;0.8837314302000354
2017-09-01;0.7506573619680998
2017-09-02;0.701361809501458
2017-09-03;0.6652307878296961
2017-09-04;0.6279766941214204
2017-09-05;0.5926364746528842
2017-09-06;0.5677361733462643
2017-09-07;0.5444440580327597
2017-09-08;0.5294586885514604
2017-09-09;0.5273986155850736
2017-09-10;0.7531228041310987
2017-09-11;2.029298134427861
2017-09-12;1.1932673614946834
2017-09-13;0.9804618240669045
2017-09-14;0.9155961072123764
2017-09-15;1.083545217146244
2017-09-16;1.129032957323403
2017-09-17;0.8496604814946608
2017-09-18;0.7500526308715153
2017-09-19;0.6722483267087436
2017-09-20;0.6209259282590444
2017-09-21;0.5933076597161265
2017-09-22;0.6002986170085108
2017-09-23;0.6038937766046896
2017-09-24;0.5850474316605813
2017-09-25;0.5726537668789303
2017-09-26;0.5610442589038396
2017-09-27;0.5450953069060045
2017-09-28;0.5314589529478557
2017-09-29;0.5230525261656634
2017-09-30;0.5107984147139933
2017-10-01;0.4770863174285698
2017-10-02;0.5032625348950167
2017-10-03;0.5321567195977608
2017-10-04;0.6450686543457665
2017-10-05;0.7985374449449336
2017-10-06;0.8973611387615184
2017-10-07;1.0344822535629041
2017-10-08;0.8056812463606304
2017-10-09;0.6167659099462757
2017-10-10;0.5461652157691925
2017-10-11;0.6112901030936855
2017-10-12;0.7485574166217184
2017-10-13;0.6820436413940808
2017-10-14;0.6218164114122563
2017-10-15;0.6974543162619884
2017-10-16;0.8842098987599704
2017-10-17;0.9628050051259677
2017-10-18;0.7268402603179996
2017-10-19;0.7777506441744222
2017-10-20;0.6617884723568306
2017-10-21;0.5348879776273903
2017-10-22;0.5086453061942857
2017-10-23;0.4181017766232437
2017-10-24;0.38185778320816366
2017-10-25;0.41002097427767387
2017-10-26;0.4212450492461503
2017-10-27;0.41247977104400685
2017-10-28;0.43457571495767394
2017-10-29;0.40594734612156025
2017-10-30;0.3203014738931865
2017-10-31;0.29587964114650167
2017-11-01;0.22800355960238236
2017-11-02;0.24219812688045542
2017-11-03;0.31984294152324877
2017-11-04;0.3651180290071028
2017-11-05;0.3610576916443206
2017-11-06;0.37987745500176595
2017-11-07;0.3834460330112815
2017-11-08;0.3632108001640284
2017-11-09;0.35259145629213656
2017-11-10;0.37661456523887543
2017-11-11;0.38491466567441546
2017-11-12;0.36026024404442886
2017-11-13;0.3520265975755465
2017-11-14;0.34417838411327856
2017-11-15;0.3330672808881202
2017-11-16;0.3187198694867345
2017-11-17;0.30980174716127834
2017-11-18;0.30103646895913494
2017-11-19;0.296012549079817
2017-11-20;0.28940702479404684
2017-11-21;0.2831271249448995
2017-11-22;0.2781098504622471
2017-11-23;0.26839428053689957
2017-11-24;0.26139003245118353
2017-11-25;0.25878503695820393
2017-11-26;0.2795120291587235
2017-11-27;0.27925285868875865
2017-11-28;0.27042777191662337
2017-11-29;0.2618419194244555
2017-11-30;0.2559806795652512
2017-12-01;0.25185388823581145
2017-12-02;0.242636723060396
2017-12-03;0.23799823618769225
2017-12-04;0.23284805377172468
2017-12-05;0.2277510345290833
2017-12-06;0.2243618822295434
2017-12-07;0.21936454393688842
2017-12-08;0.21586241989403054
2017-12-09;0.21647379638728087
2017-12-10;0.21771648556377884
2017-12-11;0.2211521556399791
2017-12-12;0.22675422502921858
2017-12-13;0.23305406106836338
2017-12-14;0.2267741612192159
2017-12-15;0.22416252032957043
2017-12-16;0.22416252032957043
2017-12-17;0.21874652204697234
2017-12-18;0.2119748628445582
2017-12-19;0.20447885540557578
2017-12-20;0.19776700477315362
2017-12-21;0.19813914698643642
2017-12-22;0.20447221000891003
2017-12-23;0.20503042332883417
2017-12-24;0.20130235579934036
2017-12-25;0.19311522710711834
2017-12-26;0.18646318504468803
2017-12-27;0.18362560066840655
2017-12-28;0.17693368622598166
2017-12-29;0.17012215464357297
2017-12-30;0.16822157119716427
2017-12-31;0.17076011272348635
2018-01-01;0.11336249264194462
2018-01-02;0.08119545008131128
2018-01-03;0.07084458023471635
2018-01-04;0.06816582083874667
2018-01-05;0.06787076522678671
2018-01-06;0.06688724652025355
2018-01-07;0.06419652541028545
2018-01-08;0.06410149623796502
2018-01-09;0.06200420905024975
2018-01-10;0.061719121533288464
2018-01-11;0.060792753238080866
2018-01-12;0.05988366297420426
2018-01-13;0.0584429409770665
2018-01-14;0.057909980164472186
2018-01-15;0.06024251439415557
2018-01-16;0.05905896924798289
2018-01-17;0.05737967751054415
2018-01-18;0.055021226233864344
2018-01-19;0.05001990070320989
2018-01-20;0.046939094808961475
2018-01-21;0.04685802096963915
2018-01-22;0.0514539773036819
2018-01-23;0.05177029818497228
2018-01-24;0.05076152697110921
2018-01-25;0.05117487064371977
2018-01-26;0.050023887941209357
2018-01-27;0.04856057159540801
2018-01-28;0.046944411126294085
2018-01-29;0.04639018504436932
2018-01-30;0.045687102077131427
2018-01-31;0.04506243479054955
2018-02-01;0.043565891461419384
2018-02-02;0.04259765716721747
2018-02-03;0.04200222962596495
2018-02-04;0.03998136449990596
2018-02-05;0.03855924961343234
2018-02-06;0.03792926600951785
2018-02-07;0.03690587492299009
2018-02-08;0.036228044463082115
2018-02-09;0.03656695969303611
2018-02-10;0.03649917664704531
2018-02-11;0.0366347427390269
2018-02-12;0.0372447901529441
2018-02-13;0.036702525785017696
2018-02-14;0.03683809187699931
2018-02-15;0.0369058749229901
2018-02-16;0.0364347162993874
2018-02-17;0.03561799704916493
2018-02-18;0.035346864865201735
2018-02-19;0.03402775362704748
2018-02-20;0.03318976910749458
2018-02-21;0.03267408632623124
2018-02-22;0.03153041356005315
2018-02-23;0.030304337875219585
2018-02-24;0.02930885745468805
2018-02-25;0.029485625005997385
2018-02-26;0.02901978269972729
2018-02-27;0.028732037024099683
2018-02-28;0.0281020534201852
2018-03-01;0.029193227552703746
2018-03-02;0.029485625005997385
2018-03-03;0.030976852017794956
2018-03-04;0.03177828685568618
2018-03-05;0.03154038165505179
2018-03-06;0.030484428124861802
2018-03-07;0.030419967777203887
2018-03-08;0.029019118160060708
2018-03-09;0.028675551152440682
2018-03-10;0.02878985197509184
2018-03-11;0.02878985197509184
2018-03-12;0.029019118160060715
2018-03-13;0.029077597650719437
2018-03-14;0.029308192915021482
2018-03-15;0.0288470023864174
2018-03-16;0.02821635424283636
2018-03-17;0.028159203831510788
2018-03-18;0.02713049642765042
2018-03-19;0.024940838226281
2018-03-20;0.024128770753724577
2018-03-21;0.024614549249991957
2018-03-22;0.025320954915562726
2018-03-23;0.02621210260844176
2018-03-24;0.027526562068929988
2018-03-25;0.02798708805786748
2018-03-26;0.02827350465416193
