x,y,date,temp_avg,temp_min,temp_max,prec,wind_speed_avg,wind_speed_max,wind_dir_avg,rel_humid_avg,rel_humid_max,rel_humid_min,global_rad,vapour_press,snow_depth,pot_evap,temp_sum5,site
3294500,6831500,2018-10-17,9.8,2.9,12.8,0.2,3.2,5.1,175,95,99,89,1422,11.8,0,0,1703.8, mouhijarvi
3294500,6831500,2018-10-18,9.5,5.4,12.4,1.2,3.2,5,241,91,97,77,1487,10.9,0,0.3,1708.3, mouhijarvi
3294500,6831500,2018-10-19,5.7,3.3,9.5,0,3.1,5,255,83,97,67,5209,7.4,0,0.7,1709, mouhijarvi
3294500,6831500,2018-10-20,4.6,0.4,7.9,0,1.5,2.7,192,96,99,92,2531,8.3,0,0,1709, mouhijarvi
3294500,6831500,2018-10-21,7.4,3.1,10.6,6,5,7,197,90,98,71,3550,9.5,0,0.6,1711.4, mouhijarvi
3294500,6831500,2018-10-22,7,3.9,11.6,1.4,4.4,7.5,246,85,97,72,4025,8.5,0,0.5,1713.4, mouhijarvi
3294500,6831500,2018-10-23,2.3,-0.5,5.2,15.3,3.4,5.1,82,95,98,86,1505,6.8,0,0,1713.4, mouhijarvi
3294500,6831500,2018-10-24,1.9,-1,4.6,0.1,2.5,4.9,329,92,99,78,4986,6.4,0,0.4,1713.4, mouhijarvi
3294500,6831500,2018-10-25,1.7,-1.7,4.8,0.7,1.8,2.3,234,96,99,89,3215,6.7,0,0.2,1713.4, mouhijarvi
3294500,6831500,2018-10-26,0.6,-0.3,2.3,0.2,3,4.9,20,90,96,84,2081,5.7,0,0.2,1713.4, mouhijarvi
3294500,6831500,2018-10-27,0.1,-1.3,1.9,0,4.9,6.4,39,82,94,65,2326,5,0,0.5,1713.4, mouhijarvi
3294500,6831500,2018-10-28,-1.4,-3.1,1,0,3.8,5.4,23,75,90,58,4118,4.1,0,0.5,1713.4, mouhijarvi
3294500,6831500,2018-10-29,-3.8,-8.1,-0.9,0,3.5,5.2,74,88,96,77,3643,4.2,0,0.2,1713.4, mouhijarvi
3294500,6831500,2018-10-30,0.4,-3.5,2.3,0.5,6.9,8.1,106,83,98,71,709,5.4,0,0.5,1713.4, mouhijarvi
3294500,6831500,2018-10-31,6.1,2.2,8.6,1.2,5.1,6.1,154,96,98,91,868,9.2,0,0,1714.5, mouhijarvi
3294500,6831500,2018-11-01,5.7,2.8,8.4,0,3.2,5.4,185,89,99,81,4460,8.1,0,0.4,1715.2, mouhijarvi
3294500,6831500,2018-11-02,6.3,-0.1,9.2,1.9,4,5.7,129,98,99,93,464,9.6,0,0,1716.5, mouhijarvi
3294500,6831500,2018-11-03,6.3,3.5,9.6,0.6,3.8,4.8,233,93,99,87,1778,8.8,0,0,1717.8, mouhijarvi
3294500,6831500,2018-11-04,4.8,1.3,7.4,0.4,3.5,4.2,193,94,99,88,904,8.2,0,0,1717.8, mouhijarvi
3294500,6831500,2018-11-05,5.5,3.3,7.1,0.2,3.3,4.2,185,93,97,87,1368,8.4,0,0,1718.3, mouhijarvi
3294500,6831500,2018-11-06,5,4.4,6,1.6,2.4,2.9,152,98,99,96,918,8.6,0,0,1718.3, mouhijarvi
3294500,6831500,2018-11-07,7.4,4.6,8,0.8,1.6,2.8,153,99,99,98,799,10.2,0,0,1720.7, mouhijarvi
3294500,6831500,2018-11-08,6.3,5.7,7.9,0.7,1.9,2.6,139,98,99,98,724,9.3,0,0,1722, mouhijarvi
3294500,6831500,2018-11-09,4.7,4.5,5.8,0.4,1.8,3.1,126,97,99,94,709,8.3,0,0,1722, mouhijarvi
3294500,6831500,2018-11-10,3.7,3.3,4.5,0.4,3.8,4.6,108,97,98,95,389,7.7,0,0,1722, mouhijarvi
3294500,6831500,2018-11-11,4.4,3.4,4.9,0.2,4.8,5.7,131,95,96,91,425,7.9,0,0,1722, mouhijarvi
3294500,6831500,2018-11-12,4.8,3.8,5.6,5.6,4.8,5.5,153,95,98,91,245,8.3,0,0,1722, mouhijarvi
3294500,6831500,2018-11-13,6.3,5.1,7.1,0.4,3,3.9,211,96,99,92,799,9.2,0,0,1723.3, mouhijarvi
3294500,6831500,2018-11-14,5.5,4.2,6.5,5.2,2,3.1,236,96,98,92,936,8.6,0,0,1723.8, mouhijarvi
3294500,6831500,2018-11-15,6.5,4.1,7.9,1.2,4,4.9,202,93,98,88,871,9.1,0,0,1725.3, mouhijarvi
3294500,6831500,2018-11-16,7.7,6.8,8.8,0.1,4.9,6.2,221,92,98,85,1969,9.6,0,0,1728, mouhijarvi
3294500,6831500,2018-11-17,5.1,3.2,7.2,0,3.8,4.7,280,90,96,82,1832,7.9,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-18,2.2,-0.8,4.8,0,4.5,6.1,19,77,84,70,2041,5.5,0,0.2,1728.1, mouhijarvi
3294500,6831500,2018-11-19,-2.7,-5.2,-0.3,0,1.5,2.5,96,84,92,75,1242,4.1,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-20,-0.9,-6.3,1.2,0,2.5,3.6,303,91,95,86,630,5.3,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-21,-3.1,-6.7,-0.1,0,2.3,4.8,300,92,95,89,1462,4.5,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-22,-0.4,-4.3,0.9,0,2.1,4.7,311,92,98,87,1634,5.4,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-23,-1.3,-4.4,0.9,0,3,5.3,235,95,99,89,522,5.3,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-24,-3.4,-5.5,0.2,0,2.2,3.4,295,92,96,86,1408,4.3,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-25,-6.3,-8.3,-1.8,0.2,1.5,1.9,294,93,95,92,1224,3.7,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-26,-5,-9.4,-2,0,1.8,3.1,308,94,97,92,958,4.1,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-27,-6.3,-9.1,-3.8,0,2,2.9,339,90,94,87,749,3.5,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-28,-5.6,-8.1,-3.9,0,2.7,4.1,197,91,95,87,994,3.7,0,0,1728.1, mouhijarvi
3294500,6831500,2018-11-29,-0.2,-5.5,1.7,4.2,5.6,7.1,184,87,94,81,594,5.3,0,0,0, mouhijarvi
3294500,6831500,2018-11-30,1.9,-0.2,3.2,1.5,6.2,7,182,92,97,80,180,6.5,0,0,0, mouhijarvi
3294500,6831500,2018-12-01,-1.1,-3.3,2.2,3.2,5.6,6.9,160,75,81,70,932,4.2,0,0,0, mouhijarvi
3294500,6831500,2018-12-02,-2.5,-4.6,-1.9,0.1,3.7,4.1,147,84,91,80,299,4.3,0,0,0, mouhijarvi
3294500,6831500,2018-12-03,-1.7,-2.3,-1.3,3.6,4.9,5.3,,91,96,86,72,4.9,0,0,0, mouhijarvi
3294500,6831500,2018-12-04,1.5,-2,3.8,2.5,4.1,5.4,,98,99,96,48,6.8,2,0,0, mouhijarvi
3294500,6831500,2018-12-05,1,-0.2,3.9,0.1,4,5.1,,95,98,91,62,6.1,0,0,0, mouhijarvi
3294500,6831500,2018-12-06,-1.8,-3.7,0.5,0.1,2.9,4.1,,93,98,86,191,5,0,0,0, mouhijarvi
3294500,6831500,2018-12-07,-0.6,-4.2,0.5,2.8,3.6,4.4,,95,98,93,62,5.6,0,0,0, mouhijarvi
3294500,6831500,2018-12-08,0.5,-1.1,1,6.4,5.3,6.2,,98,99,94,29,6.3,2,0,0, mouhijarvi
3294500,6831500,2018-12-09,3.4,0.9,4,4.9,6.1,6.9,,97,98,96,43,7.5,0,0,0, mouhijarvi
3294500,6831500,2018-12-10,1.7,0.8,3.8,1.7,4.5,5,72,98,99,95,43,6.7,0,0,0, mouhijarvi
3294500,6831500,2018-12-11,0.7,0.1,1.2,0.2,3.3,4.2,17,94,97,86,256,5.9,0,0,0, mouhijarvi
3294500,6831500,2018-12-12,-0.8,-1.4,0.1,0,2.6,3.5,12,89,94,82,306,5.2,0,0,0, mouhijarvi
3294500,6831500,2018-12-13,-2.7,-5.2,-1.3,0,2.1,2.6,74,88,93,82,313,4.4,0,0,0, mouhijarvi
3294500,6831500,2018-12-14,-5.1,-6,-3.3,0,1.2,2,147,91,94,87,191,3.8,0,0,0, mouhijarvi
3294500,6831500,2018-12-15,-6.7,-8,-5.7,0,1.6,2.5,116,94,94,93,328,3.5,0,0,0, mouhijarvi
3294500,6831500,2018-12-16,-5.3,-6.8,-4.7,2.3,2.9,4.4,109,92,96,88,292,3.8,0,0,0, mouhijarvi
3294500,6831500,2018-12-17,-1.9,-5.3,-1.1,0.7,3.3,5.1,127,93,95,92,176,5,2,0,0, mouhijarvi
3294500,6831500,2018-12-18,-1.3,-2.4,-0.7,0.7,2.1,2.8,131,95,97,93,270,5.3,3,0,0, mouhijarvi
3294500,6831500,2018-12-19,-1.6,-2.6,-1,0.1,1.8,2.5,136,95,97,91,432,5.1,3,0,0, mouhijarvi
3294500,6831500,2018-12-20,-3.7,-5.3,-1.7,0,2.7,3.8,110,89,92,86,313,4.1,3,0,0, mouhijarvi
3294500,6831500,2018-12-21,-7.3,-8,-4.9,0.2,3.7,4.7,83,87,92,82,223,3.1,3,0,0, mouhijarvi
3294500,6831500,2018-12-22,-9.8,-11,-8,0.6,3.4,4.2,71,85,87,84,202,2.5,3,0,0, mouhijarvi
3294500,6831500,2018-12-23,-11.4,-14.6,-9.1,0,2,2.7,26,87,89,86,785,2.3,5,0,0, mouhijarvi
3294500,6831500,2018-12-24,-9.3,-16.6,-5.9,1.8,2,3.8,195,89,93,87,900,2.9,5,0,0, mouhijarvi
3294500,6831500,2018-12-25,-0.3,-6.2,3,0.6,4.4,7.2,235,92,98,78,302,5.6,6,0,0, mouhijarvi
3294500,6831500,2018-12-26,-0.4,-2.9,3,0.1,3,5.2,292,89,98,81,605,5.2,4,0,0, mouhijarvi
3294500,6831500,2018-12-27,-0.8,-4.3,0.2,0.6,1.4,2.3,216,99,99,97,173,5.8,4,0,0, mouhijarvi
3294500,6831500,2018-12-28,-1,-2.1,0.1,0,1.5,2.1,276,99,99,97,389,5.6,4,0,0, mouhijarvi
3294500,6831500,2018-12-29,-1.4,-3.7,0.8,0,2.2,3.2,218,98,99,97,263,5.5,4,0,0, mouhijarvi
3294500,6831500,2018-12-30,-3.5,-5.6,-0.2,0,1.3,2.3,322,97,99,95,425,4.5,4,0,0, mouhijarvi
3294500,6831500,2018-12-31,-5,-8.9,-1,4.6,3.4,6.2,180,95,98,92,389,4.3,3,0,0, mouhijarvi
3294500,6831500,2019-01-01,0.5,-1,1.6,8.9,3.8,8.7,346,98,99,95,76,6.2,5,0,0, mouhijarvi
3294500,6831500,2019-01-02,-5.7,-7.5,-0.2,0,7,10,353,81,93,72,756,3.3,11,0,0, mouhijarvi
3294500,6831500,2019-01-03,-10.9,-15.3,-7,2.2,3,4.8,312,85,90,78,842,2.3,9,0,0, mouhijarvi
3294500,6831500,2019-01-04,-2.3,-12.6,-0.2,0.1,2.7,4.8,320,97,99,92,576,5.1,13,0,0, mouhijarvi
3294500,6831500,2019-01-05,-5.8,-7,-1.1,0,2.2,4.5,360,93,95,91,1166,3.7,12,0,0, mouhijarvi
3294500,6831500,2019-01-06,-2.7,-6.5,-0.8,0.2,3.2,4,208,94,99,86,248,4.8,12,0,0, mouhijarvi
3294500,6831500,2019-01-07,0,-2,1.5,2.5,3,4,239,98,99,93,1123,5.9,11,0,0, mouhijarvi
3294500,6831500,2019-01-08,-1.6,-2,-0.7,4.5,2.6,3.3,63,98,99,97,209,5.3,14,0,0, mouhijarvi
3294500,6831500,2019-01-09,-4,-5,-1.6,0,3.4,4.5,359,95,98,92,407,4.3,18,0,0, mouhijarvi
3294500,6831500,2019-01-10,-6.3,-8.2,-4.3,0.8,3.6,6.9,189,94,98,93,536,3.7,18,0,0, mouhijarvi
3294500,6831500,2019-01-11,0.7,-4.9,2.1,0,6.2,7.4,257,83,97,72,1296,5.3,18,0.1,0, mouhijarvi
3294500,6831500,2019-01-12,-3.8,-7.7,2.2,0,2.9,4.6,273,83,94,75,1109,3.8,16,0,0, mouhijarvi
3294500,6831500,2019-01-13,-5.7,-10.9,-2.2,5.1,2.2,3.8,170,94,96,90,936,4,16,0,0, mouhijarvi
3294500,6831500,2019-01-14,-4.7,-6.9,-1.7,0.1,1.8,3,285,91,96,85,1066,4,22,0,0, mouhijarvi
3294500,6831500,2019-01-15,-5.9,-9.4,-4.4,0.1,3.3,3.7,324,88,92,84,558,3.5,22,0,0, mouhijarvi
3294500,6831500,2019-01-16,-8.2,-9.8,-4.4,3.9,2.8,4.2,300,90,93,82,886,2.9,22,0,0, mouhijarvi
3294500,6831500,2019-01-17,-8.4,-10,-7,1.3,4.3,6.2,10,86,90,83,529,2.8,26,0,0, mouhijarvi
3294500,6831500,2019-01-18,-13,-15.6,-8.8,0,1.3,2.7,279,87,89,84,1336,2,28,0,0, mouhijarvi
3294500,6831500,2019-01-19,-9.7,-17.1,-3.5,2.9,1.6,3.1,205,92,96,85,1184,3,26,0,0, mouhijarvi
3294500,6831500,2019-01-20,-10.1,-12.1,-3.6,0.1,2.9,5,306,87,90,84,1102,2.4,30,0,0, mouhijarvi
3294500,6831500,2019-01-21,-20.8,-23,-10.7,0,0.8,1.7,329,81,85,78,1609,1,28,0,0, mouhijarvi
3294500,6831500,2019-01-22,-13.3,-24.5,-8.3,0.9,1.7,3.5,188,86,92,79,918,2.2,28,0,0, mouhijarvi
3294500,6831500,2019-01-23,-4.3,-8,-2.3,0.8,1.8,3.2,193,94,97,90,450,4.3,29,0,0, mouhijarvi
3294500,6831500,2019-01-24,-11.1,-14.2,-3.3,0.4,2.5,3.6,96,86,89,81,1242,2.3,30,0,0, mouhijarvi
3294500,6831500,2019-01-25,-5.9,-10.9,-3.5,1.3,2.2,3.2,133,93,96,88,727,3.8,31,0,0, mouhijarvi
3294500,6831500,2019-01-26,-9.6,-10.8,-3.7,1.4,2.9,3.8,62,86,87,82,900,2.5,32,0,0, mouhijarvi
3294500,6831500,2019-01-27,-20.2,-22.3,-10.7,0,1.6,2.6,51,81,86,79,2239,1,33,0,0, mouhijarvi
3294500,6831500,2019-01-28,-14.3,-22.6,-10.4,4.3,3.8,5,94,84,87,81,983,1.9,32,0,0, mouhijarvi
3294500,6831500,2019-01-29,-6.7,-10.7,-5.4,4.8,3.3,4.1,106,89,91,88,637,3.3,35,0,0, mouhijarvi
3294500,6831500,2019-01-30,-9.1,-10.6,-6.3,0.2,0.9,1.9,6,89,91,86,2045,2.7,38,0,0, mouhijarvi
3294500,6831500,2019-01-31,-11.1,-16.6,-7.9,0,1.6,2.3,46,90,92,85,965,2.5,39,0,0, mouhijarvi
3294500,6831500,2019-02-01,-8.2,-12.2,-5.8,0.3,3.9,6.1,71,89,92,86,1714,3,40,0,0, mouhijarvi
3294500,6831500,2019-02-02,-8.7,-12.3,-6.5,2.8,5,5.9,76,88,91,86,623,2.9,36,0,0, mouhijarvi
3294500,6831500,2019-02-03,-6.5,-8.6,-4,10.2,5.4,6.9,76,90,97,84,331,3.5,39,0,0, mouhijarvi
3294500,6831500,2019-02-04,-6.6,-9.2,-1.8,2.1,3.5,4.9,237,88,95,82,1076,3.3,45,0,0, mouhijarvi
3294500,6831500,2019-02-05,-3.7,-7.6,-0.7,4.8,2.4,3.8,160,95,98,88,619,4.6,48,0,0, mouhijarvi
3294500,6831500,2019-02-06,-10.2,-16.6,-1.9,2.8,2.2,3.6,213,90,95,85,2765,2.7,52,0,0, mouhijarvi
3294500,6831500,2019-02-07,-2,-7.3,-0.1,2.8,3.9,5,193,95,98,91,1012,5.1,53,0,0, mouhijarvi
3294500,6831500,2019-02-08,0.5,-1.6,1.7,1.7,4.7,5.5,174,96,98,93,605,6.1,52,0,0, mouhijarvi
3294500,6831500,2019-02-09,0.9,-0.1,2.1,4.5,4.7,5.8,177,96,98,90,616,6.3,46,0,0, mouhijarvi
3294500,6831500,2019-02-10,1.6,0.3,2.8,3.2,4.7,5.7,180,96,99,92,598,6.6,39,0,0, mouhijarvi
3294500,6831500,2019-02-11,0.3,-0.6,1.9,2.1,2.4,3.8,352,96,99,90,709,6,34,0,0, mouhijarvi
3294500,6831500,2019-02-12,-4.6,-6.6,-0.5,0.3,3.2,4.6,288,86,94,73,4219,3.7,34,0.3,0, mouhijarvi
3294500,6831500,2019-02-13,-2,-7.8,1.5,1.6,3.2,5.6,211,95,96,91,1336,5.2,34,0,0, mouhijarvi
3294500,6831500,2019-02-14,0.9,-3.2,3.6,0,4.1,6.5,237,85,94,68,3082,5.6,34,0.4,0, mouhijarvi
3294500,6831500,2019-02-15,4.2,2,6.4,0,4.7,6.5,254,73,98,59,2675,5.9,32,1.1,0, mouhijarvi
3294500,6831500,2019-02-16,2.1,-0.4,5.9,0,4.5,6.7,239,76,99,61,4673,5.4,32,0.6,0, mouhijarvi
3294500,6831500,2019-02-17,-0.5,-4.3,3.1,0,3.9,7.2,314,68,90,50,5173,3.9,32,0.6,0, mouhijarvi
3294500,6831500,2019-02-18,-0.3,-6.6,3,0.1,5,7,188,83,97,67,1645,5.4,33,0.4,0, mouhijarvi
3294500,6831500,2019-02-19,2.6,2,3.3,1.3,3.7,5,216,96,98,95,1354,7.1,29,0,0, mouhijarvi
3294500,6831500,2019-02-20,-3.3,-5.6,2.2,0.1,6.3,8.7,314,77,98,64,2423,3.8,27,0.6,0, mouhijarvi
3294500,6831500,2019-02-21,-9.4,-12.6,-5.2,0,2.6,3.7,353,69,84,46,6185,2,27,0.3,0, mouhijarvi
3294500,6831500,2019-02-22,-10.6,-18,-4.8,1.4,2.7,5.7,225,70,88,41,5371,2.1,27,0.3,0, mouhijarvi
3294500,6831500,2019-02-23,1.9,-6.1,7.1,0,4.2,6.4,255,89,97,72,5832,6.2,27,0.6,0, mouhijarvi
3294500,6831500,2019-02-24,2.4,-0.4,5.2,0,4.6,8,247,83,98,60,3787,6,26,0.4,0, mouhijarvi
3294500,6831500,2019-02-25,3.7,2.5,6.1,2.3,5.3,7.7,287,68,99,54,6480,5.3,27,1.1,0, mouhijarvi
3294500,6831500,2019-02-26,1.6,-0.5,3.7,0,2.5,4,306,92,97,82,5440,6.3,24,0.5,0, mouhijarvi
3294500,6831500,2019-02-27,3.3,-0.5,6,0,5,7.7,251,70,93,45,5821,5.3,23,1.1,0, mouhijarvi
3294500,6831500,2019-02-28,-0.7,-3.7,5.3,1,5.4,7.6,330,78,94,68,2610,4.6,21,0.4,0, mouhijarvi
3294500,6831500,2019-03-01,-6.6,-11.1,-2.8,0,3,4.5,287,70,85,48,7661,2.6,20,0.5,0, mouhijarvi
3294500,6831500,2019-03-02,-2.7,-5.6,1.1,0.8,5,7.3,265,84,95,73,3107,4.2,20,0.6,0, mouhijarvi
3294500,6831500,2019-03-03,-9.1,-12.7,-3.7,0,2.4,3.3,41,74,84,63,7376,2.3,21,0.3,0, mouhijarvi
3294500,6831500,2019-03-04,-7.2,-11.1,-4.8,0.2,2.2,3.1,102,84,90,78,4594,3,21,0.2,0, mouhijarvi
3294500,6831500,2019-03-05,-8.6,-10.7,-5.1,0,4.8,7.1,1,67,87,42,7668,2.1,21,0.8,0, mouhijarvi
3294500,6831500,2019-03-06,-9.8,-18.4,-4.2,0.2,3,5.9,203,72,95,41,8194,2.3,20,0.8,0, mouhijarvi
3294500,6831500,2019-03-07,-1.2,-5.2,0.6,3.1,3.2,4,140,96,99,92,2286,5.5,20,0,0, mouhijarvi
3294500,6831500,2019-03-08,1.7,-0.1,3.5,2.6,4.1,5.4,169,96,99,89,3395,6.6,22,0.5,0, mouhijarvi
3294500,6831500,2019-03-09,-2.7,-5.1,1.3,0.7,5,7.2,245,79,95,67,6779,3.9,20,1,0, mouhijarvi
3294500,6831500,2019-03-10,-4.7,-7.8,-1.6,0.8,2.7,5.1,241,82,96,65,7078,3.5,20,0.7,0, mouhijarvi
3294500,6831500,2019-03-11,-7,-9.7,-3.9,1.6,2.5,3.5,313,87,92,79,5386,3.2,20,0.4,0, mouhijarvi
3294500,6831500,2019-03-12,-6.2,-9.4,-1.3,0,2.5,4.3,344,76,93,50,9284,2.8,23,0.7,0, mouhijarvi
3294500,6831500,2019-03-13,-7.2,-16.3,-1.9,2.5,4.1,6.1,117,79,89,68,8449,3.1,22,0.8,0, mouhijarvi
3294500,6831500,2019-03-14,0.3,-3.5,1.9,2.3,4.6,5.1,134,93,97,89,3830,5.9,24,0.6,0, mouhijarvi
3294500,6831500,2019-03-15,1.4,0.4,2.7,3.1,3.2,3.7,146,96,99,90,2488,6.5,20,0,0, mouhijarvi
3294500,6831500,2019-03-16,1.1,0.6,1.8,4,2.6,3.4,117,97,99,95,2945,6.4,20,0.1,0, mouhijarvi
3294500,6831500,2019-03-17,0.7,0.1,1.9,6.1,3.8,7,144,95,99,86,4068,6.2,19,0.5,0, mouhijarvi
3294500,6831500,2019-03-18,2.2,0.2,3.5,1.1,3.4,4.2,153,95,98,91,3179,6.7,21,0.3,0, mouhijarvi
3294500,6831500,2019-03-19,0.2,-0.6,2.2,0.2,2.5,4,333,93,99,87,4205,5.7,18,0.5,0, mouhijarvi
3294500,6831500,2019-03-20,-0.3,-2.6,1.7,0.1,3.7,5,226,89,97,73,5627,5.3,18,0.5,0, mouhijarvi
3294500,6831500,2019-03-21,2.4,-1.7,6.3,0,4,5.9,240,75,91,55,12625,5.4,18,1.7,0, mouhijarvi
3294500,6831500,2019-03-22,2.3,-0.2,5.6,0.1,4.8,6.7,272,54,65,41,12870,3.9,17,2.1,0, mouhijarvi
3294500,6831500,2019-03-23,3.8,1.2,6.3,1.6,5.7,7.2,215,73,97,46,4943,5.9,17,0.9,0, mouhijarvi
3294500,6831500,2019-03-24,2.5,1.2,5.2,0,5.8,8.8,262,59,84,48,17626,4.2,15,3,0, mouhijarvi
3294500,6831500,2019-03-25,-0.5,-3.9,3.5,0,2.9,5.7,295,73,92,47,11542,4.2,14,1.5,0, mouhijarvi
3294500,6831500,2019-03-26,-1.7,-6.8,2.6,0,2.9,5.6,353,63,94,35,15088,3.2,14,1.9,0, mouhijarvi
3294500,6831500,2019-03-27,-1.6,-9,3.3,0,2.3,4.6,217,75,93,54,7416,4.1,14,1.1,0, mouhijarvi
3294500,6831500,2019-03-28,2.6,-3.9,9,0,3.3,5.2,225,76,97,53,6480,5.6,13,1.2,0, mouhijarvi
3294500,6831500,2019-03-29,6,3.1,11.1,0,4.3,7,241,70,84,55,13993,6.5,11,2.5,1, mouhijarvi
3294500,6831500,2019-03-30,4.2,1.9,7.5,0.3,3.2,5.5,237,70,90,49,11768,5.6,0,2.1,1, mouhijarvi
3294500,6831500,2019-03-31,1.6,0.4,4.8,0,3.9,7,290,73,96,43,12456,4.9,0,1.9,1, mouhijarvi
3294500,6831500,2019-04-01,1.4,-1.9,5.3,0,4.4,7.3,259,60,78,43,14321,4,0,2.1,1, mouhijarvi
3294500,6831500,2019-04-02,3.1,-1,8.3,0,3.9,6.2,198,57,75,33,17694,4.2,0,3,1, mouhijarvi
3294500,6831500,2019-04-03,4.9,-1.2,11,0,3.8,6.2,164,45,69,28,18882,3.8,0,3.5,1, mouhijarvi
3294500,6831500,2019-04-04,6.6,2.7,12.2,0,3.5,6.7,183,44,76,26,19274,4,0,4,3, mouhijarvi
3294500,6831500,2019-04-05,2.8,-1.2,8.1,0,2.3,3.6,50,73,86,60,9500,5.4,0,1.1,3, mouhijarvi
3294500,6831500,2019-04-06,6.7,-0.8,13.5,0,3.1,5.6,132,43,67,23,18166,3.9,0,3.5,4, mouhijarvi
3294500,6831500,2019-04-07,5.1,0.4,10.6,6.8,3.1,4.1,115,58,93,35,12618,5,0,2,4, mouhijarvi
3294500,6831500,2019-04-08,1.2,0.3,5.7,15.4,4.2,4.9,11,96,98,93,3229,6.4,0,0.3,4, mouhijarvi
3294500,6831500,2019-04-09,-0.7,-1.1,0.8,1.6,5.5,6,10,91,98,85,5386,5.2,9,0.7,4, mouhijarvi
3294500,6831500,2019-04-10,-2.8,-3.6,-0.5,0,4.2,5.6,3,78,85,68,10048,3.8,10,1.2,4, mouhijarvi
3294500,6831500,2019-04-11,-2.4,-7,2.7,0,2.7,5.1,347,68,87,50,20178,3.4,10,2.1,4, mouhijarvi
3294500,6831500,2019-04-12,-0.6,-6.4,5.2,0,1.5,3.1,358,67,86,41,17446,3.8,0,2,4, mouhijarvi
3294500,6831500,2019-04-13,1.5,-3.9,6.2,0,1.5,2.9,22,63,87,40,10098,4.1,0,1.4,4, mouhijarvi
3294500,6831500,2019-04-14,2.7,-1.6,8.4,0,1.7,2.6,346,58,83,35,15458,4,0,2.2,4, mouhijarvi
3294500,6831500,2019-04-15,3.2,-5.2,10.5,0,1.5,2.5,16,59,92,32,18788,4.2,0,2.2,4, mouhijarvi
3294500,6831500,2019-04-16,5.2,-3.6,13.2,0,1.6,2.7,40,59,87,33,18936,4.8,0,2.6,5, mouhijarvi
3294500,6831500,2019-04-17,6.6,-3.5,15.8,0,1.4,2.7,325,56,93,28,19300,5,0,2.3,6, mouhijarvi
3294500,6831500,2019-04-18,8,-2.9,17,0,1.8,3.2,327,52,87,25,20254,5,0,3.3,9, mouhijarvi
3294500,6831500,2019-04-19,7.2,0.6,14.3,0.4,2.3,4.9,306,60,86,31,23519,5.8,0,4.3,11, mouhijarvi
3294500,6831500,2019-04-20,6.8,2.8,12.5,0,1.1,2.1,318,79,96,60,9850,7.6,0,1.1,13, mouhijarvi
3294500,6831500,2019-04-21,8,0.7,14,0,3.9,5.4,179,53,97,30,29804,5.3,0,5.4,16, mouhijarvi
3294500,6831500,2019-04-22,10.5,6.8,15.9,0,4.2,5.8,213,51,69,36,27562,6.4,0,5.8,22, mouhijarvi
3294500,6831500,2019-04-23,11.8,5.1,18.6,0,3.9,6.4,220,53,78,34,20927,7,0,5.1,29, mouhijarvi
3294500,6831500,2019-04-24,11.7,2.6,20.6,0,1.7,2.9,190,47,76,22,22021,5.7,0,3.8,35, mouhijarvi
3294500,6831500,2019-04-25,12.3,3,20.9,0,2.5,4.5,77,48,79,27,19746,6.3,0,4.2,43, mouhijarvi
3294500,6831500,2019-04-26,11.7,6.1,18.9,0,2.2,4.3,66,56,86,38,14278,7.2,0,3.4,49, mouhijarvi
3294500,6831500,2019-04-27,12.5,3.8,20.8,0,3,5.3,34,53,93,26,21283,6.8,0,4.5,57, mouhijarvi
3294500,6831500,2019-04-28,6.7,3.2,16.8,0,3.5,5.5,84,51,76,25,22212,4.6,0,3.7,58, mouhijarvi
3294500,6831500,2019-04-29,7.6,-1.3,15.6,0,2,2.7,232,52,79,30,21298,5.2,0,3.6,61, mouhijarvi
3294500,6831500,2019-04-30,8,2.5,15,0,1.9,3.5,229,59,87,32,18983,6,0,3.3,64, mouhijarvi
3294500,6831500,2019-05-01,5.9,1.1,13.4,5.7,3.1,5.1,242,72,97,44,14310,6.6,0,2.7,65, mouhijarvi
3294500,6831500,2019-05-02,2.2,1.1,4.9,0,4.8,6.7,4,78,94,66,12679,5.6,0,2,65, mouhijarvi
3294500,6831500,2019-05-03,-0.2,-1.7,2.3,0.3,5.9,7.5,300,64,83,51,11333,3.8,0,2.4,65, mouhijarvi
3294500,6831500,2019-05-04,0.5,-2.9,4.4,1,2.4,3.9,256,78,89,58,15138,4.9,0,1.5,65, mouhijarvi
3294500,6831500,2019-05-05,3.2,-3,8.7,0.3,2.8,4.3,210,67,90,48,19339,5,0,2.8,65, mouhijarvi
3294500,6831500,2019-05-06,5.8,-2,11.4,0,3.3,4.9,146,60,91,41,20524,5.3,0,3.9,66, mouhijarvi
3294500,6831500,2019-05-07,6,2.8,10.3,0.7,3.4,4.4,156,64,85,53,10858,5.8,0,1.9,67, mouhijarvi
