time;UTC;ID;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;lamposumma_v;radiation
2009-08-18;0;1;3.4583333333333335;1007.1000000000003;71.08333333333333;0.0;-1.0;7.204166666666668;2.3;11.6;1.925;;273.6666666666667;3.9541666666666657;2.420833333333333;590.227691511387;166.17416666666662
2009-08-19;0;1;1.5833333333333333;1017.4791666666666;61.708333333333336;0.0;-1.0;7.166666666666667;0.9;12.7;-0.3541666666666667;;307.4583333333333;5.208333333333334;2.929166666666666;592.3943581780536;201.65812500000004
2009-08-20;0;1;4.916666666666667;1020.7375000000002;68.0;0.0;-1.0;8.687500000000002;1.0;12.9;2.670833333333334;;212.91666666666666;7.683333333333333;4.095833333333333;596.0818581780536;112.22083333333332
2009-08-21;0;1;3.7916666666666665;1016.7625000000003;81.625;0.0;-1.0;14.145833333333336;9.5;20.3;10.883333333333335;;185.66666666666666;7.0874999999999995;3.954166666666667;605.227691511387;140.2075
2009-08-22;0;1;3.75;1020.3541666666669;66.58333333333333;0.0;-1.0;15.158333333333337;10.1;20.6;8.487499999999999;;192.5;5.75;3.2874999999999996;615.3860248447203;187.73354166666664
2009-08-23;0;1;5.125;1018.1333333333333;70.29166666666667;0.0;-1.0;13.379166666666668;8.4;18.3;7.875000000000001;;190.66666666666666;2.8125000000000004;1.6666666666666667;623.765191511387;128.95708333333337
2009-08-24;0;1;7.041666666666667;1013.0625;80.79166666666667;0.0;-1.0;12.52083333333333;9.8;16.2;9.2125;;321.125;4.375000000000001;2.6041666666666665;631.2860248447204;81.723125
2009-08-25;0;1;5.708333333333333;1013.2291666666665;83.08333333333333;0.0;-1.0;9.870833333333335;5.9;13.3;7.0125;;213.04166666666666;4.791666666666667;2.804166666666667;636.1568581780537;70.278125
2009-08-26;0;1;3.7916666666666665;1011.1291666666666;80.04166666666667;0.2;-1.0;11.6625;5.1;17.4;8.012499999999998;;211.54166666666666;3.5333333333333328;2.029166666666667;642.8193581780537;156.71750000000003
2009-08-27;0;1;7.166666666666667;1011.7000000000003;90.875;0.0;-1.0;10.2125;7.2;14.2;8.754166666666666;;86.125;2.1999999999999997;1.2874999999999999;648.0318581780537;88.67187499999999
2009-08-28;0;1;6.125;1010.9166666666669;81.91666666666667;0.0;-1.0;12.429166666666665;7.6;17.9;9.15;;108.58333333333333;3.1750000000000003;1.883333333333333;655.4610248447203;121.46354166666669
2009-08-29;0;1;7.583333333333333;1007.3249999999998;97.0;10.799999999999999;-1.0;12.795833333333334;9.9;14.5;12.320833333333333;;130.66666666666666;6.133333333333333;3.545833333333334;663.2568581780537;22.82666666666667
2009-08-30;0;1;6.333333333333333;1003.2249999999999;96.625;7.1000000000000005;-1.0;10.366666666666667;9.2;11.8;9.862499999999999;;171.0;4.925;2.7249999999999996;668.6235248447204;56.35645833333334
2009-08-31;0;1;7.083333333333333;996.1916666666663;88.08333333333333;3.0999999999999996;-1.0;10.416666666666666;8.9;12.6;8.483333333333334;;189.125;7.704166666666666;4.312499999999999;674.040191511387;63.20229166666668
2009-09-01;0;1;4.916666666666667;998.4333333333333;75.54166666666667;0.0;-1.0;12.575000000000001;8.2;16.4;8.2125;;223.875;6.1625000000000005;3.4499999999999997;681.615191511387;125.83854166666664
2009-09-02;0;1;6.25;995.7541666666666;95.33333333333333;3.0999999999999996;-1.0;12.783333333333333;8.8;14.5;12.070833333333335;;209.16666666666666;9.0;5.045833333333333;689.3985248447203;22.43500000000001
2009-09-03;0;1;1.1666666666666667;1001.3833333333333;79.83333333333333;0.0;-1.0;11.050000000000002;7.3;15.4;7.370833333333336;;216.04166666666666;7.875000000000001;4.541666666666667;695.4485248447203;133.96374999999998
2009-09-04;0;1;7.0;1000.3041666666668;95.58333333333333;11.3;-1.0;9.991666666666665;6.9;12.1;9.283333333333333;;146.25;5.1000000000000005;2.8000000000000003;700.440191511387;37.76166666666668
2009-09-05;0;1;6.875;997.0708333333336;96.875;26.9;-1.0;10.820833333333335;9.3;12.4;10.345833333333333;;213.58333333333334;6.8374999999999995;3.8208333333333346;706.2610248447203;43.35583333333335
2009-09-06;0;1;7.916666666666667;1007.2791666666667;96.95833333333333;6.699999999999999;-1.0;8.600000000000001;7.7;9.8;8.133333333333333;;43.75;4.5874999999999995;2.7249999999999996;709.8610248447203;40.86479166666667
2009-09-07;0;1;7.541666666666667;1006.35;98.54166666666667;3.9000000000000004;-1.0;7.270833333333335;5.9;8.1;7.041666666666667;;64.58333333333333;2.883333333333334;1.7166666666666668;712.1318581780537;25.104583333333327
2009-09-08;0;1;5.875;1006.7833333333333;97.70833333333333;0.0;-1.0;8.083333333333332;5.8;10.1;7.758333333333334;;181.5;4.154166666666667;2.470833333333333;715.215191511387;51.46312499999999
2009-09-09;0;1;4.695652173913044;996.5249999999997;85.58333333333333;5.2;-1.0;10.6625;7.8;13.9;8.166666666666666;;215.04166666666666;10.995833333333335;6.291666666666667;720.8776915113871;58.27395833333335
2009-09-10;0;1;2.7916666666666665;1012.0291666666666;65.20833333333333;0.0;-1.0;9.216666666666667;2.2;12.9;2.8416666666666663;;268.75;11.725;6.958333333333333;725.0943581780538;115.05125
