OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3065793;6713718;Amaa;246;20031228;2003;12;28;3075000;6715000;3.4;5.0;2.4;13.0;659;6.01;1287.2999999999993;453.0
1;3065793;6713718;Amaa;246;20031229;2003;12;29;3075000;6715000;0.9;3.3;0.2;2.0;302;5.88;1287.2999999999993;455.0
1;3065793;6713718;Amaa;246;20031230;2003;12;30;3075000;6715000;-1.1;0.2;-0.5;0.0;583;4.28;1287.2999999999993;455.0
1;3065793;6713718;Amaa;246;20031231;2003;12;31;3075000;6715000;0.6;2.3;-0.2;0.0;529;4.99;1287.2999999999993;455.0
1;3065793;6713718;Amaa;246;20040101;2004;1;1;3075000;6715000;-1.5;0.9;-2.0;0.0;551;4.04;0.0;0.0
1;3065793;6713718;Amaa;246;20040102;2004;1;2;3075000;6715000;-1.7;-0.4;-3.0;0.0;529;3.5;0.0;0.0
1;3065793;6713718;Amaa;246;20040103;2004;1;3;3075000;6715000;-1.5;0.3;-3.0;0.0;475;4.15;0.0;0.0
1;3065793;6713718;Amaa;246;20040104;2004;1;4;3075000;6715000;-1.3;-0.7;-0.7;0.0;605;4.6;0.0;0.0
1;3065793;6713718;Amaa;246;20040105;2004;1;5;3075000;6715000;-2.4;-1.7;-2.2;0.0;389;4.49;0.0;0.0
1;3065793;6713718;Amaa;246;20040106;2004;1;6;3075000;6715000;0.0;1.6;-1.6;0.0;972;4.76;0.0;0.0
1;3065793;6713718;Amaa;246;20040107;2004;1;7;3075000;6715000;1.9;2.3;1.1;7.0;248;5.8;0.0;7.0
1;3065793;6713718;Amaa;246;20040108;2004;1;8;3075000;6715000;1.9;2.2;1.1;0.0;400;6.38;0.0;7.0
1;3065793;6713718;Amaa;246;20040109;2004;1;9;3075000;6715000;1.5;2.5;0.5;0.0;486;6.12;0.0;7.0
1;3065793;6713718;Amaa;246;20040110;2004;1;10;3075000;6715000;-0.9;0.1;-1.0;0.0;864;4.41;0.0;7.0
1;3065793;6713718;Amaa;246;20040111;2004;1;11;3075000;6715000;-0.6;1.3;-2.0;0.0;497;4.56;0.0;7.0
1;3065793;6713718;Amaa;246;20040112;2004;1;12;3075000;6715000;0.4;2.4;-1.5;4.0;400;5.64;0.0;11.0
1;3065793;6713718;Amaa;246;20040113;2004;1;13;3075000;6715000;2.2;2.4;1.8;0.0;443;6.69;0.0;11.0
1;3065793;6713718;Amaa;246;20040114;2004;1;14;3075000;6715000;0.7;2.1;0.0;0.0;410;5.67;0.0;11.0
1;3065793;6713718;Amaa;246;20040115;2004;1;15;3075000;6715000;-0.6;0.5;-0.8;0.0;853;4.87;0.0;11.0
1;3065793;6713718;Amaa;246;20040116;2004;1;16;3075000;6715000;0.1;0.9;-0.6;0.0;1188;5.36;0.0;11.0
1;3065793;6713718;Amaa;246;20040117;2004;1;17;3075000;6715000;-1.4;-0.1;-2.5;0.0;1210;4.52;0.0;11.0
1;3065793;6713718;Amaa;246;20040118;2004;1;18;3075000;6715000;0.2;1.4;-1.6;0.0;1836;5.14;0.0;11.0
1;3065793;6713718;Amaa;246;20040119;2004;1;19;3075000;6715000;-0.1;2.2;-1.9;2.0;853;5.57;0.0;13.0
1;3065793;6713718;Amaa;246;20040120;2004;1;20;3075000;6715000;-4.1;-0.9;-5.7;3.0;1728;3.59;0.0;16.0
1;3065793;6713718;Amaa;246;20040121;2004;1;21;3075000;6715000;-3.1;-2.0;-4.4;1.0;745;3.56;0.0;17.0
1;3065793;6713718;Amaa;246;20040122;2004;1;22;3075000;6715000;-2.6;-1.0;-2.9;0.0;1922;3.89;0.0;17.0
1;3065793;6713718;Amaa;246;20040123;2004;1;23;3075000;6715000;-1.6;-0.5;-5.6;0.0;1102;4.47;0.0;17.0
1;3065793;6713718;Amaa;246;20040124;2004;1;24;3075000;6715000;0.2;0.9;-1.0;0.0;961;4.99;0.0;17.0
1;3065793;6713718;Amaa;246;20040125;2004;1;25;3075000;6715000;-1.4;0.5;-1.9;0.0;1534;4.27;0.0;17.0
1;3065793;6713718;Amaa;246;20040126;2004;1;26;3075000;6715000;-2.4;-1.2;-4.0;0.0;1890;4.17;0.0;17.0
1;3065793;6713718;Amaa;246;20040127;2004;1;27;3075000;6715000;-2.7;-2.0;-3.2;9.0;961;4.25;0.0;26.0
1;3065793;6713718;Amaa;246;20040128;2004;1;28;3075000;6715000;-1.4;-0.2;-2.5;4.0;821;4.74;0.0;30.0
1;3065793;6713718;Amaa;246;20040129;2004;1;29;3075000;6715000;-1.8;0.0;-3.0;0.0;1382;4.66;0.0;30.0
1;3065793;6713718;Amaa;246;20040130;2004;1;30;3075000;6715000;-2.1;-0.6;-4.1;3.0;2527;4.21;0.0;33.0
1;3065793;6713718;Amaa;246;20040131;2004;1;31;3075000;6715000;0.7;1.3;-1.0;9.0;1123;5.78;0.0;42.0
1;3065793;6713718;Amaa;246;20040201;2004;2;1;3075000;6715000;-1.2;1.0;-2.9;0.0;1868;4.83;0.0;42.0
1;3065793;6713718;Amaa;246;20040202;2004;2;2;3075000;6715000;-0.7;0.9;-2.5;0.0;3370;5.18;0.0;42.0
1;3065793;6713718;Amaa;246;20040203;2004;2;3;3075000;6715000;1.3;2.2;1.1;6.0;270;6.23;0.0;48.0
1;3065793;6713718;Amaa;246;20040204;2004;2;4;3075000;6715000;3.5;4.0;1.8;0.0;3056;6.95;0.0;48.0
1;3065793;6713718;Amaa;246;20040205;2004;2;5;3075000;6715000;1.2;4.7;0.4;0.0;3618;5.7;0.0;48.0
1;3065793;6713718;Amaa;246;20040206;2004;2;6;3075000;6715000;0.8;1.5;0.1;0.0;238;6.1;0.0;48.0
1;3065793;6713718;Amaa;246;20040207;2004;2;7;3075000;6715000;-1.7;1.0;-2.5;0.0;2063;4.47;0.0;48.0
1;3065793;6713718;Amaa;246;20040208;2004;2;8;3075000;6715000;-2.2;-1.5;-3.7;2.0;788;4.47;0.0;50.0
1;3065793;6713718;Amaa;246;20040209;2004;2;9;3075000;6715000;-2.2;-0.8;-2.8;2.0;1534;3.9;0.0;52.0
1;3065793;6713718;Amaa;246;20040210;2004;2;10;3075000;6715000;-2.8;-1.1;-2.8;2.0;3208;3.45;0.0;54.0
1;3065793;6713718;Amaa;246;20040211;2004;2;11;3075000;6715000;-3.9;-2.9;-5.7;0.0;4460;2.79;0.0;54.0
1;3065793;6713718;Amaa;246;20040212;2004;2;12;3075000;6715000;-3.2;-2.2;-3.6;0.0;1426;3.71;0.0;54.0
1;3065793;6713718;Amaa;246;20040213;2004;2;13;3075000;6715000;2.7;3.5;-1.5;0.0;3629;6.23;0.0;54.0
1;3065793;6713718;Amaa;246;20040214;2004;2;14;3075000;6715000;1.7;3.7;1.4;0.0;4914;5.47;0.0;54.0
1;3065793;6713718;Amaa;246;20040215;2004;2;15;3075000;6715000;1.1;1.9;0.5;0.0;2473;6.03;0.0;54.0
1;3065793;6713718;Amaa;246;20040216;2004;2;16;3075000;6715000;1.0;1.7;0.7;0.0;4450;5.97;0.0;54.0
1;3065793;6713718;Amaa;246;20040217;2004;2;17;3075000;6715000;0.7;1.7;1.0;1.0;2344;5.88;0.0;55.0
1;3065793;6713718;Amaa;246;20040218;2004;2;18;3075000;6715000;-2.1;0.4;-2.2;0.0;6534;4.04;0.0;55.0
1;3065793;6713718;Amaa;246;20040219;2004;2;19;3075000;6715000;-0.9;1.6;-3.4;1.0;5314;4.9;0.0;56.0
1;3065793;6713718;Amaa;246;20040220;2004;2;20;3075000;6715000;0.9;3.2;0.5;0.0;6750;5.72;0.0;56.0
1;3065793;6713718;Amaa;246;20040221;2004;2;21;3075000;6715000;1.0;2.2;0.1;0.0;6502;5.08;0.0;56.0
1;3065793;6713718;Amaa;246;20040222;2004;2;22;3075000;6715000;-0.7;1.2;-0.6;5.0;3046;4.98;0.0;61.0
1;3065793;6713718;Amaa;246;20040223;2004;2;23;3075000;6715000;-0.9;-0.2;-1.2;0.0;4838;4.81;0.0;61.0
1;3065793;6713718;Amaa;246;20040224;2004;2;24;3075000;6715000;-0.3;0.3;-1.3;2.0;5875;4.86;0.0;63.0
1;3065793;6713718;Amaa;246;20040225;2004;2;25;3075000;6715000;0.2;1.0;-0.5;0.0;5821;5.23;0.0;63.0
1;3065793;6713718;Amaa;246;20040226;2004;2;26;3075000;6715000;-0.4;0.5;-1.2;0.0;3996;5.12;0.0;63.0
1;3065793;6713718;Amaa;246;20040227;2004;2;27;3075000;6715000;-1.4;0.5;-4.2;0.0;4655;5.02;0.0;63.0
1;3065793;6713718;Amaa;246;20040228;2004;2;28;3075000;6715000;-0.7;0.0;-1.1;0.0;4028;5.02;0.0;63.0
1;3065793;6713718;Amaa;246;20040229;2004;2;29;3075000;6715000;-1.3;-0.4;-1.7;0.0;4892;4.12;0.0;63.0
1;3065793;6713718;Amaa;246;20040301;2004;3;1;3075000;6715000;0.6;2.6;-2.3;0.0;8500;5.22;0.0;63.0
1;3065793;6713718;Amaa;246;20040302;2004;3;2;3075000;6715000;-0.6;3.8;-3.0;1.0;4244;4.62;0.0;64.0
1;3065793;6713718;Amaa;246;20040303;2004;3;3;3075000;6715000;-3.1;-2.3;-3.9;0.0;7009;3.86;0.0;64.0
1;3065793;6713718;Amaa;246;20040304;2004;3;4;3075000;6715000;-2.0;-1.0;-8.0;0.0;7744;3.7;0.0;64.0
1;3065793;6713718;Amaa;246;20040305;2004;3;5;3075000;6715000;-1.8;-1.9;-2.0;0.0;7636;4.0;0.0;64.0
1;3065793;6713718;Amaa;246;20040306;2004;3;6;3075000;6715000;-0.1;0.0;-1.0;0.0;9515;4.8;0.0;64.0
1;3065793;6713718;Amaa;246;20040307;2004;3;7;3075000;6715000;1.5;2.8;1.9;0.0;3272;5.82;0.0;64.0
1;3065793;6713718;Amaa;246;20040308;2004;3;8;3075000;6715000;-0.9;1.4;-1.0;0.0;4882;5.23;0.0;64.0
1;3065793;6713718;Amaa;246;20040309;2004;3;9;3075000;6715000;-0.1;-1.3;1.6;0.0;8737;5.76;0.0;64.0
1;3065793;6713718;Amaa;246;20040310;2004;3;10;3075000;6715000;-2.5;-3.5;-1.7;0.0;5130;5.11;0.0;64.0
1;3065793;6713718;Amaa;246;20040311;2004;3;11;3075000;6715000;-2.7;-2.0;-3.6;0.0;8251;5.02;0.0;64.0
1;3065793;6713718;Amaa;246;20040312;2004;3;12;3075000;6715000;-1.5;-2.8;-1.4;0.0;10886;5.34;0.0;64.0
1;3065793;6713718;Amaa;246;20040313;2004;3;13;3075000;6715000;-1.0;1.3;-3.0;0.0;11318;4.97;0.0;64.0
1;3065793;6713718;Amaa;246;20040314;2004;3;14;3075000;6715000;0.9;1.5;1.8;1.0;4298;6.23;0.0;65.0
1;3065793;6713718;Amaa;246;20040315;2004;3;15;3075000;6715000;1.1;2.9;-1.2;3.0;2981;6.38;0.0;68.0
1;3065793;6713718;Amaa;246;20040316;2004;3;16;3075000;6715000;2.5;5.2;1.4;0.0;6685;6.24;0.0;68.0
1;3065793;6713718;Amaa;246;20040317;2004;3;17;3075000;6715000;2.5;5.5;1.3;0.0;5108;6.84;0.0;68.0
1;3065793;6713718;Amaa;246;20040318;2004;3;18;3075000;6715000;3.4;7.3;1.4;0.0;13014;6.09;0.0;68.0
1;3065793;6713718;Amaa;246;20040319;2004;3;19;3075000;6715000;1.0;6.3;1.7;4.0;10130;6.22;0.0;72.0
1;3065793;6713718;Amaa;246;20040320;2004;3;20;3075000;6715000;0.9;1.2;-0.1;4.0;4396;6.26;0.0;76.0
1;3065793;6713718;Amaa;246;20040321;2004;3;21;3075000;6715000;0.9;1.4;-0.1;5.0;3283;6.03;0.0;81.0
1;3065793;6713718;Amaa;246;20040322;2004;3;22;3075000;6715000;0.4;1.2;-0.1;0.0;3780;6.01;0.0;81.0
1;3065793;6713718;Amaa;246;20040323;2004;3;23;3075000;6715000;-0.6;0.1;-1.0;0.0;3478;5.12;0.0;81.0
1;3065793;6713718;Amaa;246;20040324;2004;3;24;3075000;6715000;-1.4;-1.0;-1.6;0.0;4968;4.37;0.0;81.0
1;3065793;6713718;Amaa;246;20040325;2004;3;25;3075000;6715000;-0.1;1.1;-1.8;0.0;10994;5.24;0.0;81.0
1;3065793;6713718;Amaa;246;20040326;2004;3;26;3075000;6715000;-1.1;0.0;-2.0;0.0;8402;5.04;0.0;81.0
1;3065793;6713718;Amaa;246;20040327;2004;3;27;3075000;6715000;0.8;2.0;-2.2;0.0;6491;5.87;0.0;81.0
1;3065793;6713718;Amaa;246;20040328;2004;3;28;3075000;6715000;0.9;2.7;0.1;0.0;15120;5.21;0.0;81.0
1;3065793;6713718;Amaa;246;20040329;2004;3;29;3075000;6715000;2.3;4.7;2.2;0.0;13565;6.44;0.0;81.0
1;3065793;6713718;Amaa;246;20040330;2004;3;30;3075000;6715000;3.5;7.9;0.8;0.0;13792;5.96;0.0;81.0
1;3065793;6713718;Amaa;246;20040331;2004;3;31;3075000;6715000;1.5;5.6;0.9;0.0;14537;6.05;0.0;81.0
1;3065793;6713718;Amaa;246;20040401;2004;4;1;3075000;6715000;-0.3;0.7;0.1;0.0;16546;4.19;0.0;81.0
1;3065793;6713718;Amaa;246;20040402;2004;4;2;3075000;6715000;0.5;0.2;0.4;0.0;16772;5.23;0.0;81.0
1;3065793;6713718;Amaa;246;20040403;2004;4;3;3075000;6715000;0.4;0.0;0.3;0.0;17474;5.85;0.0;81.0
1;3065793;6713718;Amaa;246;20040404;2004;4;4;3075000;6715000;1.5;0.2;2.5;0.0;16546;6.46;0.0;81.0
1;3065793;6713718;Amaa;246;20040405;2004;4;5;3075000;6715000;1.7;1.7;3.0;2.0;3488;6.99;0.0;83.0
1;3065793;6713718;Amaa;246;20040406;2004;4;6;3075000;6715000;1.3;1.3;1.6;0.0;11113;6.92;0.0;83.0
1;3065793;6713718;Amaa;246;20040407;2004;4;7;3075000;6715000;2.0;2.4;1.7;0.0;6037;6.55;0.0;83.0
1;3065793;6713718;Amaa;246;20040408;2004;4;8;3075000;6715000;2.0;2.5;3.4;0.0;16870;6.16;0.0;83.0
1;3065793;6713718;Amaa;246;20040409;2004;4;9;3075000;6715000;2.4;5.4;1.0;0.0;18004;6.32;0.0;83.0
1;3065793;6713718;Amaa;246;20040410;2004;4;10;3075000;6715000;2.5;4.5;1.8;0.0;21438;6.14;0.0;83.0
1;3065793;6713718;Amaa;246;20040411;2004;4;11;3075000;6715000;1.9;1.9;1.6;0.0;15908;6.1;0.0;83.0
1;3065793;6713718;Amaa;246;20040412;2004;4;12;3075000;6715000;2.0;2.5;1.9;0.0;20185;5.32;0.0;83.0
1;3065793;6713718;Amaa;246;20040413;2004;4;13;3075000;6715000;2.4;3.8;2.6;0.0;18846;6.17;0.0;83.0
1;3065793;6713718;Amaa;246;20040414;2004;4;14;3075000;6715000;4.2;5.8;3.3;0.0;14126;6.98;0.0;83.0
1;3065793;6713718;Amaa;246;20040415;2004;4;15;3075000;6715000;3.6;5.3;3.9;0.0;14558;7.57;0.0;83.0
1;3065793;6713718;Amaa;246;20040416;2004;4;16;3075000;6715000;3.4;7.4;2.8;0.0;23965;6.91;0.0;83.0
1;3065793;6713718;Amaa;246;20040417;2004;4;17;3075000;6715000;1.6;1.0;3.1;0.0;20066;6.83;0.0;83.0
1;3065793;6713718;Amaa;246;20040418;2004;4;18;3075000;6715000;3.6;3.2;4.1;0.0;13694;7.15;0.0;83.0
1;3065793;6713718;Amaa;246;20040419;2004;4;19;3075000;6715000;5.2;6.5;5.2;0.0;21190;7.22;0.20000000000000018;83.0
1;3065793;6713718;Amaa;246;20040420;2004;4;20;3075000;6715000;4.6;6.8;5.8;0.0;10638;7.92;0.20000000000000018;83.0
1;3065793;6713718;Amaa;246;20040421;2004;4;21;3075000;6715000;3.4;5.5;2.8;10.0;12992;7.54;0.20000000000000018;93.0
1;3065793;6713718;Amaa;246;20040422;2004;4;22;3075000;6715000;2.1;1.6;2.9;0.0;7679;7.47;0.20000000000000018;93.0
1;3065793;6713718;Amaa;246;20040423;2004;4;23;3075000;6715000;2.7;2.8;3.3;0.0;8662;6.96;0.20000000000000018;93.0
1;3065793;6713718;Amaa;246;20040424;2004;4;24;3075000;6715000;3.1;3.8;2.9;0.0;16794;6.7;0.20000000000000018;93.0
1;3065793;6713718;Amaa;246;20040425;2004;4;25;3075000;6715000;3.8;3.5;4.5;0.0;22280;6.91;0.20000000000000018;93.0
1;3065793;6713718;Amaa;246;20040426;2004;4;26;3075000;6715000;3.5;3.8;4.3;0.0;22993;7.43;0.20000000000000018;93.0
1;3065793;6713718;Amaa;246;20040427;2004;4;27;3075000;6715000;3.9;4.2;5.0;0.0;24376;6.71;0.20000000000000018;93.0
1;3065793;6713718;Amaa;246;20040428;2004;4;28;3075000;6715000;3.3;5.2;4.2;0.0;25088;6.62;0.20000000000000018;93.0
1;3065793;6713718;Amaa;246;20040429;2004;4;29;3075000;6715000;5.1;9.0;2.8;0.0;25520;6.94;0.2999999999999998;93.0
1;3065793;6713718;Amaa;246;20040430;2004;4;30;3075000;6715000;4.7;4.7;4.6;0.0;22572;7.59;0.2999999999999998;93.0
1;3065793;6713718;Amaa;246;20040501;2004;5;1;3075000;6715000;4.7;4.7;6.1;0.0;25844;8.01;0.2999999999999998;93.0
1;3065793;6713718;Amaa;246;20040502;2004;5;2;3075000;6715000;4.8;4.7;6.4;0.0;23900;8.57;0.2999999999999998;93.0
1;3065793;6713718;Amaa;246;20040503;2004;5;3;3075000;6715000;4.6;5.2;5.9;0.0;20174;9.07;0.2999999999999998;93.0
1;3065793;6713718;Amaa;246;20040504;2004;5;4;3075000;6715000;3.7;4.2;2.7;0.0;11210;8.17;0.2999999999999998;93.0
1;3065793;6713718;Amaa;246;20040505;2004;5;5;3075000;6715000;6.8;10.0;4.0;0.0;22151;8.95;2.0999999999999996;93.0
1;3065793;6713718;Amaa;246;20040506;2004;5;6;3075000;6715000;8.5;10.0;7.2;0.0;24181;9.48;5.6;93.0
1;3065793;6713718;Amaa;246;20040507;2004;5;7;3075000;6715000;7.9;11.8;7.9;0.0;24203;9.22;8.5;93.0
1;3065793;6713718;Amaa;246;20040508;2004;5;8;3075000;6715000;7.6;11.3;7.2;0.0;24181;9.52;11.1;93.0
1;3065793;6713718;Amaa;246;20040509;2004;5;9;3075000;6715000;7.4;10.7;6.4;0.0;23533;9.0;13.5;93.0
1;3065793;6713718;Amaa;246;20040510;2004;5;10;3075000;6715000;4.6;8.9;4.4;0.0;13932;7.77;13.5;93.0
1;3065793;6713718;Amaa;246;20040511;2004;5;11;3075000;6715000;3.9;5.1;4.0;0.0;22961;6.75;13.5;93.0
1;3065793;6713718;Amaa;246;20040512;2004;5;12;3075000;6715000;3.9;4.8;4.7;1.0;14936;7.2;13.5;94.0
1;3065793;6713718;Amaa;246;20040513;2004;5;13;3075000;6715000;3.8;3.5;4.7;0.0;27076;6.95;13.5;94.0
1;3065793;6713718;Amaa;246;20040514;2004;5;14;3075000;6715000;5.4;6.8;5.9;3.0;13403;7.79;13.9;97.0
1;3065793;6713718;Amaa;246;20040515;2004;5;15;3075000;6715000;5.7;9.1;4.6;0.0;28480;8.24;14.600000000000001;97.0
1;3065793;6713718;Amaa;246;20040516;2004;5;16;3075000;6715000;5.7;6.5;6.4;0.0;26795;7.72;15.3;97.0
1;3065793;6713718;Amaa;246;20040517;2004;5;17;3075000;6715000;6.8;6.0;8.1;0.0;12820;8.58;17.1;97.0
1;3065793;6713718;Amaa;246;20040518;2004;5;18;3075000;6715000;7.6;10.4;5.2;2.0;24268;8.65;19.700000000000003;99.0
1;3065793;6713718;Amaa;246;20040519;2004;5;19;3075000;6715000;6.9;8.1;6.6;0.0;22842;8.7;21.6;99.0
1;3065793;6713718;Amaa;246;20040520;2004;5;20;3075000;6715000;6.2;6.6;6.4;0.0;26147;7.03;22.8;99.0
1;3065793;6713718;Amaa;246;20040521;2004;5;21;3075000;6715000;5.9;7.9;5.1;0.0;23976;6.17;23.700000000000003;99.0
1;3065793;6713718;Amaa;246;20040522;2004;5;22;3075000;6715000;5.3;6.3;4.9;5.0;25380;7.49;24.000000000000004;104.0
1;3065793;6713718;Amaa;246;20040523;2004;5;23;3075000;6715000;4.1;6.1;2.6;21.0;8467;7.53;24.000000000000004;125.0
1;3065793;6713718;Amaa;246;20040524;2004;5;24;3075000;6715000;4.4;4.7;4.8;7.0;3143;7.89;24.000000000000004;132.0
1;3065793;6713718;Amaa;246;20040525;2004;5;25;3075000;6715000;4.2;3.7;4.8;0.0;4061;8.12;24.000000000000004;132.0
1;3065793;6713718;Amaa;246;20040526;2004;5;26;3075000;6715000;4.5;5.5;4.1;0.0;26406;8.25;24.000000000000004;132.0
1;3065793;6713718;Amaa;246;20040527;2004;5;27;3075000;6715000;5.3;8.6;5.1;0.0;23890;8.28;24.300000000000004;132.0
1;3065793;6713718;Amaa;246;20040528;2004;5;28;3075000;6715000;6.6;8.6;6.6;2.0;18749;9.05;25.900000000000006;134.0
1;3065793;6713718;Amaa;246;20040529;2004;5;29;3075000;6715000;6.2;7.4;6.4;0.0;27518;8.23;27.100000000000005;134.0
1;3065793;6713718;Amaa;246;20040530;2004;5;30;3075000;6715000;6.0;7.5;5.8;1.0;18911;7.99;28.100000000000005;135.0
1;3065793;6713718;Amaa;246;20040531;2004;5;31;3075000;6715000;6.4;9.7;6.1;0.0;31061;8.49;29.500000000000007;135.0
1;3065793;6713718;Amaa;246;20040601;2004;6;1;3075000;6715000;7.9;8.9;7.6;0.0;30510;8.76;32.400000000000006;135.0
1;3065793;6713718;Amaa;246;20040602;2004;6;2;3075000;6715000;7.4;9.7;7.7;0.0;28890;9.19;34.800000000000004;135.0
1;3065793;6713718;Amaa;246;20040603;2004;6;3;3075000;6715000;9.7;11.3;9.0;0.0;30640;10.32;39.5;135.0
1;3065793;6713718;Amaa;246;20040604;2004;6;4;3075000;6715000;10.3;13.3;11.2;0.0;30877;10.7;44.8;135.0
1;3065793;6713718;Amaa;246;20040605;2004;6;5;3075000;6715000;8.9;11.8;9.5;0.0;26741;11.43;48.699999999999996;135.0
1;3065793;6713718;Amaa;246;20040606;2004;6;6;3075000;6715000;10.1;11.1;8.3;0.0;20531;10.46;53.8;135.0
1;3065793;6713718;Amaa;246;20040607;2004;6;7;3075000;6715000;8.8;12.4;8.6;5.0;17431;10.27;57.599999999999994;140.0
1;3065793;6713718;Amaa;246;20040608;2004;6;8;3075000;6715000;7.7;7.9;8.7;0.0;21114;8.87;60.3;140.0
1;3065793;6713718;Amaa;246;20040609;2004;6;9;3075000;6715000;9.9;11.9;8.8;0.0;28318;9.65;65.2;140.0
1;3065793;6713718;Amaa;246;20040610;2004;6;10;3075000;6715000;9.0;10.5;10.1;1.0;11189;10.25;69.2;141.0
1;3065793;6713718;Amaa;246;20040611;2004;6;11;3075000;6715000;9.2;12.4;7.8;1.0;15466;11.21;73.4;142.0
1;3065793;6713718;Amaa;246;20040612;2004;6;12;3075000;6715000;7.4;8.4;5.5;0.0;15314;9.61;75.80000000000001;142.0
1;3065793;6713718;Amaa;246;20040613;2004;6;13;3075000;6715000;8.3;10.6;8.0;2.0;25121;9.66;79.10000000000001;144.0
1;3065793;6713718;Amaa;246;20040614;2004;6;14;3075000;6715000;10.8;13.3;9.3;0.0;20012;10.9;84.9;144.0
1;3065793;6713718;Amaa;246;20040615;2004;6;15;3075000;6715000;10.8;14.2;9.9;0.0;22928;9.78;90.7;144.0
1;3065793;6713718;Amaa;246;20040616;2004;6;16;3075000;6715000;8.4;11.3;6.8;0.0;24419;8.99;94.10000000000001;144.0
1;3065793;6713718;Amaa;246;20040617;2004;6;17;3075000;6715000;8.4;10.3;7.9;0.0;18943;9.21;97.50000000000001;144.0
1;3065793;6713718;Amaa;246;20040618;2004;6;18;3075000;6715000;9.1;10.0;9.0;2.0;21935;10.04;101.60000000000001;146.0
1;3065793;6713718;Amaa;246;20040619;2004;6;19;3075000;6715000;10.1;11.5;10.2;11.0;31190;10.73;106.7;157.0
1;3065793;6713718;Amaa;246;20040620;2004;6;20;3075000;6715000;10.7;11.7;11.4;1.0;25866;10.83;112.4;158.0
1;3065793;6713718;Amaa;246;20040621;2004;6;21;3075000;6715000;10.4;10.5;11.3;0.0;26298;11.75;117.80000000000001;158.0
1;3065793;6713718;Amaa;246;20040622;2004;6;22;3075000;6715000;11.4;13.2;11.6;1.0;28814;12.43;124.20000000000002;159.0
1;3065793;6713718;Amaa;246;20040623;2004;6;23;3075000;6715000;11.2;11.2;12.4;0.0;30413;12.65;130.4;159.0
1;3065793;6713718;Amaa;246;20040624;2004;6;24;3075000;6715000;11.3;11.6;12.5;4.0;12895;12.51;136.70000000000002;163.0
1;3065793;6713718;Amaa;246;20040625;2004;6;25;3075000;6715000;10.7;11.3;10.5;0.0;23663;12.23;142.4;163.0
1;3065793;6713718;Amaa;246;20040626;2004;6;26;3075000;6715000;12.3;13.4;12.0;0.0;29592;12.99;149.70000000000002;163.0
1;3065793;6713718;Amaa;246;20040627;2004;6;27;3075000;6715000;12.0;12.2;12.7;0.0;20423;13.43;156.70000000000002;163.0
1;3065793;6713718;Amaa;246;20040628;2004;6;28;3075000;6715000;13.5;16.2;11.7;0.0;27788;13.85;165.20000000000002;163.0
1;3065793;6713718;Amaa;246;20040629;2004;6;29;3075000;6715000;12.4;15.3;11.8;0.0;20326;13.79;172.60000000000002;163.0
1;3065793;6713718;Amaa;246;20040630;2004;6;30;3075000;6715000;12.0;14.7;10.2;0.0;15023;13.01;179.60000000000002;163.0
1;3065793;6713718;Amaa;246;20040701;2004;7;1;3075000;6715000;12.9;14.0;12.2;0.0;28933;13.56;187.50000000000003;163.0
1;3065793;6713718;Amaa;246;20040702;2004;7;2;3075000;6715000;12.4;13.0;12.8;4.0;5854;13.81;194.90000000000003;167.0
1;3065793;6713718;Amaa;246;20040703;2004;7;3;3075000;6715000;13.8;15.9;13.1;0.0;26438;12.96;203.70000000000005;167.0
1;3065793;6713718;Amaa;246;20040704;2004;7;4;3075000;6715000;13.0;13.7;12.5;1.0;18166;13.9;211.70000000000005;168.0
1;3065793;6713718;Amaa;246;20040705;2004;7;5;3075000;6715000;13.5;14.8;14.1;0.0;26417;13.99;220.20000000000005;168.0
1;3065793;6713718;Amaa;246;20040706;2004;7;6;3075000;6715000;14.3;15.5;12.7;0.0;30316;14.02;229.50000000000006;168.0
1;3065793;6713718;Amaa;246;20040707;2004;7;7;3075000;6715000;14.1;15.5;13.5;2.0;27551;12.51;238.60000000000005;170.0
1;3065793;6713718;Amaa;246;20040708;2004;7;8;3075000;6715000;15.1;15.5;14.0;0.0;23544;14.6;248.70000000000005;170.0
1;3065793;6713718;Amaa;246;20040709;2004;7;9;3075000;6715000;15.4;16.4;15.6;0.0;13154;15.8;259.1;170.0
1;3065793;6713718;Amaa;246;20040710;2004;7;10;3075000;6715000;15.1;16.3;15.5;0.0;19613;15.62;269.20000000000005;170.0
1;3065793;6713718;Amaa;246;20040711;2004;7;11;3075000;6715000;14.7;15.3;14.6;0.0;21222;14.97;278.90000000000003;170.0
1;3065793;6713718;Amaa;246;20040712;2004;7;12;3075000;6715000;14.4;15.4;14.4;9.0;9655;15.16;288.3;179.0
1;3065793;6713718;Amaa;246;20040713;2004;7;13;3075000;6715000;14.4;14.9;14.3;5.0;14018;13.84;297.7;184.0
1;3065793;6713718;Amaa;246;20040714;2004;7;14;3075000;6715000;13.6;15.6;13.1;4.0;18803;13.08;306.3;188.0
1;3065793;6713718;Amaa;246;20040715;2004;7;15;3075000;6715000;14.3;15.9;12.0;1.0;29138;13.07;315.6;189.0
