time;UTC;ID;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;lamposumma_v;radiation
2010-07-02;0;1;4.673611111111111;1016.2402777777775;73.39583333333333;0.0;-1.0;9.378472222222225;5.4;13.3;4.509027777777778;;143.11111111111111;5.52847222222222;3.1256944444444437;206.49797682758978;220.9
2010-07-03;0;1;6.381944444444445;1014.1131944444442;75.80555555555556;0.0;-1.0;14.360416666666667;7.1;18.5;10.087499999999997;;216.79861111111111;5.938194444444445;3.5215277777777776;215.85839349425646;155.56249999999994
2010-07-04;0;1;5.958333333333333;1013.1534722222225;77.72222222222223;0.0;-1.0;16.96874999999999;13.8;20.4;12.939583333333326;;170.48611111111111;3.2277777777777787;1.7284722222222224;227.82714349425646;143.67583333333334
2010-07-05;0;1;5.611111111111111;1008.5444444444444;84.46527777777777;1.9166666666666665;-1.0;16.355555555555565;13.8;20.0;13.678472222222222;;195.45833333333334;5.104861111111109;2.7055555555555557;239.18269904981202;138.75687500000004
2010-07-06;0;1;2.1805555555555554;1007.3555555555563;61.0625;0.0;-1.0;18.37430555555555;12.6;23.4;10.04652777777778;;218.38888888888889;5.118749999999999;2.815277777777778;252.55700460536758;267.113125
2010-07-07;0;1;4.715277777777778;1012.765277777778;80.28472222222223;5.999999999999998;-1.0;12.949305555555553;9.2;17.6;9.234027777777776;;172.19444444444446;1.7944444444444452;0.807638888888889;260.50631016092314;95.62979166666665
2010-07-08;0;1;6.0;1014.1902777777788;69.45138888888889;0.0;-1.0;16.234722222222217;9.3;22.2;9.830555555555556;;149.29166666666666;4.114583333333337;2.243750000000001;271.74103238314535;219.41541666666672
2010-07-09;0;1;6.090225563909774;1012.3125000000005;82.54166666666667;4.75;-1.0;14.582638888888889;11.9;19.3;11.480555555555554;;94.89583333333333;3.0048611111111114;1.6402777777777782;281.32367127203423;181.6708333333333
2010-07-10;0;1;4.090277777777778;1012.5576388888886;75.95138888888889;0.26666666666666666;-1.0;14.81666666666666;10.9;19.1;10.420138888888886;;175.36111111111111;4.613194444444446;2.57986111111111;291.1403379387009;163.00541666666666
2010-07-11;0;1;3.013888888888889;1017.5048611111112;63.611111111111114;0.0;-1.0;15.084027777777777;10.9;19.1;7.882638888888891;;223.84027777777777;4.0138888888888875;2.281944444444445;301.2243657164787;226.58499999999992
2010-07-12;0;1;5.465277777777778;1011.2298611111105;75.27777777777777;0.7833333333333334;-1.0;16.63819444444444;11.1;23.5;12.053472222222224;;193.79166666666666;5.893749999999998;3.360416666666667;312.8625601609231;163.31645833333332
2010-07-13;0;1;4.243055555555555;1012.6055555555558;67.39583333333333;0.4833333333333333;-1.0;14.664583333333338;10.9;18.7;8.194444444444445;;231.21527777777777;4.954166666666669;2.8263888888888893;322.52714349425645;190.58541666666667
2010-07-14;0;1;5.729166666666667;1006.6958333333334;88.27083333333333;12.033333333333331;-1.0;14.57291666666667;8.2;24.9;12.540972222222221;;224.51388888888889;5.918749999999999;3.2659722222222225;332.10006016092314;161.29583333333332
2010-07-15;0;1;4.548611111111111;1018.9076388888888;68.20138888888889;0.0;-1.0;10.244444444444447;4.7;14.3;4.371527777777779;;185.58333333333334;5.39861111111111;3.191666666666665;337.3445046053676;217.95687499999997
2010-07-16;0;1;5.027777777777778;1019.1618055555557;77.15277777777777;1.3666666666666665;-1.0;11.55;4.4;15.8;7.359027777777779;;143.14583333333334;3.7048611111111094;2.1173611111111104;343.8945046053676;169.8425
2010-07-17;0;1;5.569444444444445;1017.8222222222217;92.09722222222223;0.0;-1.0;14.514583333333329;12.5;17.6;13.194444444444446;;205.22916666666666;6.654861111111109;3.747222222222223;353.40908793870096;97.72875
2010-07-18;0;1;5.152777777777778;1009.8694444444445;88.51388888888889;5.866666666666665;-1.0;15.4375;10.0;18.5;13.49722222222222;;198.02777777777777;9.02847222222222;5.040972222222224;363.84658793870096;79.82604166666665
2010-07-19;0;1;2.664335664335664;1007.577622377622;70.64335664335664;0.8000000000000002;-1.0;13.795804195804198;9.7;18.8;8.07272727272727;;245.46153846153845;7.634965034965036;4.233566433566433;372.64239213450514;225.7139583333333
2010-07-20;0;1;2.8125;1006.8805555555555;65.47916666666667;0.26666666666666666;-1.0;13.404861111111108;6.3;18.6;6.688194444444445;;251.35416666666666;6.528472222222228;3.6805555555555554;381.0472532456163;243.56437500000004
2010-07-21;0;1;5.791666666666667;1008.7986111111105;71.11111111111111;1.75;-1.0;12.327777777777776;5.2;16.6;6.811805555555557;;175.70138888888889;3.065277777777778;1.70625;388.37503102339406;208.58187500000003
2010-07-22;0;1;7.13986013986014;998.6125874125875;95.46853146853147;12.333333333333332;-1.0;14.097902097902102;6.7;18.3;13.373426573426569;;177.51048951048952;6.524475524475522;3.5839160839160837;397.47293312129614;80.07375000000002
2010-07-23;0;1;4.305555555555555;1010.519444444445;68.98611111111111;12.450000000000006;-1.0;7.759027777777782;1.3;13.4;1.773611111111112;;279.1736111111111;11.103472222222228;6.297916666666665;400.2319608990739;232.59770833333332
2010-07-24;0;1;1.3958333333333333;1020.7409722222227;58.52777777777778;0.0;-1.0;11.998611111111108;3.8;18.0;3.5576388888888903;;206.59722222222223;4.392361111111108;2.3354166666666663;407.230572010185;282.35041666666666
