time;t_mean;rainfall;rh;vpd;wind;radiation;lamposumma_v
2011-07-25;15.4;6.6;77.33333333333333;0.45708333333333334;4.995;216.08796296296296;667.8
2011-07-26;16.4;2.7;89.875;0.21833333333333335;3.1129166666666666;181.4814814814815;679.1999999999999
2011-07-27;17.4;0.0;77.625;0.5866666666666667;1.4654166666666668;223.95833333333334;691.6
2011-07-28;18.7;0.0;72.41666666666667;0.6683333333333333;2.14875;220.02314814814815;705.3
2011-07-29;17.0;0.0;69.875;0.6820833333333334;2.932916666666667;231.59722222222223;717.3
2011-07-30;16.4;0.0;75.16666666666667;0.5395833333333333;2.4529166666666664;163.42592592592592;728.6999999999999
2011-07-31;15.2;0.0;78.70833333333333;0.4191666666666667;2.6045833333333333;189.12037037037038;738.9
2011-08-01;13.9;0.0;70.29166666666667;0.5599999999999999;2.1341666666666668;187.73148148148147;747.8
2011-08-02;14.9;0.0;69.125;0.66;1.9908333333333335;235.53240740740742;757.6999999999999
2011-08-03;17.0;0.0;76.54166666666667;0.57;3.0116666666666667;229.62962962962962;769.6999999999999
2011-08-04;15.9;0.1;69.0;0.6633333333333333;2.4791666666666665;194.5601851851852;780.6
2011-08-05;11.5;6.6;97.83333333333333;0.030416666666666665;3.2495833333333333;35.416666666666664;787.1
2011-08-06;12.2;3.0;92.66666666666667;0.11125;3.0870833333333336;76.85185185185185;794.3
2011-08-07;13.0;1.2;84.95833333333333;0.265;2.8091666666666666;84.25925925925925;802.3
2011-08-08;13.0;20.8;91.29166666666667;0.14666666666666667;3.92625;47.33796296296296;810.3
2011-08-09;9.8;0.2;76.33333333333333;0.32208333333333333;3.5695833333333336;79.51388888888889;815.1
2011-08-10;9.9;0.0;73.625;0.3758333333333333;3.95375;119.21296296296296;820.0
2011-08-11;8.4;0.8;76.0;0.34791666666666665;2.2933333333333334;202.08333333333334;823.4
2011-08-12;11.983333333333334;0.0;67.70833333333333;0.5241666666666667;2.18625;179.51388888888889;823.4
2011-08-13;11.2;0.0;65.95833333333333;0.6083333333333333;1.8783333333333332;220.71759259259258;829.6
2011-08-14;13.4;0.0;67.75;0.6275000000000001;2.94125;242.01388888888889;838.0
2011-08-15;16.8;0.0;71.125;0.5733333333333334;4.345;183.7962962962963;849.8
2011-08-16;15.6;1.3;92.66666666666667;0.1391666666666667;4.3533333333333335;63.19444444444444;860.4
2011-08-17;15.1;10.2;80.04166666666667;0.42124999999999996;3.0816666666666666;183.68055555555554;870.5
2011-08-18;11.8;5.9;96.83333333333333;0.04666666666666667;2.419166666666667;45.717592592592595;877.3
2011-08-19;11.6;0.0;85.625;0.24583333333333335;2.6404166666666664;119.79166666666667;883.9
2011-08-20;12.1;0.0;81.0;0.3575;1.9495833333333332;151.96759259259258;891.0
2011-08-21;14.6;0.0;96.75;0.05333333333333334;2.2475;74.88425925925925;900.6
2011-08-22;13.6;14.8;95.16666666666667;0.08291666666666667;2.9945833333333334;72.45370370370371;909.1999999999999
2011-08-23;13.2;5.7;86.04166666666667;0.2608333333333333;1.9220833333333334;140.27777777777777;917.4
2011-08-24;12.7;0.0;77.54166666666667;0.43375;1.7470833333333333;185.87962962962962;925.1
2011-08-25;13.7;0.1;91.04166666666667;0.16041666666666668;2.2670833333333333;70.25462962962963;933.8
